iter	Passed	Remaining
375	108731	325036
376	109001	324691
377	109272	324349
378	109602	324179
379	109919	323974
380	110220	323717
381	110549	323544
382	110896	323422
383	111255	323336
384	111509	322944
385	111797	322648
386	112020	322167
387	112293	321830
388	112493	321285
389	112781	320992
390	113000	320506
391	113248	320099
392	113578	319926
393	113739	319278
394	113900	318632
395	114051	317960
396	114376	317777
397	114543	317152
398	114953	317202
399	115110	316553
400	115322	316057
401	115556	315623
402	115844	315338
403	116063	314865
404	116376	314648
405	116552	314060
406	116769	313584
407	116926	312951
408	117180	312577
409	117400	312114
410	117680	311810
411	117973	311540
412	118295	311350
413	118670	311295
414	118942	310969
415	119146	310467
416	119385	310058
417	119725	309910
418	120047	309716
419	120312	309374
420	120536	308927
421	120709	308352
422	120928	307895
423	121174	307508
424	121363	306977
425	121732	306901
426	122073	306756
427	122331	306401
428	122528	305893
429	122685	305286
430	123033	305158
431	123317	304867
432	123545	304442
433	123781	304034
434	124043	303692
435	124214	303129
436	124462	302754
437	124670	302284
438	124831	301700
439	125139	301472
440	125410	301156
441	125703	300891
442	126028	300703
443	126376	300572
444	126729	300448
445	127020	300177
446	127186	299612
447	127613	299664
448	127984	299580
449	128293	299350
450	128622	299169
451	128833	298711
452	129047	298261
453	129277	297850
454	129526	297484
455	129767	297099
456	130173	297091
457	130631	297201
458	130975	297050
459	131146	296505
460	131439	296237
461	131799	296120
462	132179	296047
463	132438	295703
464	132775	295533
465	133026	295169
466	133225	294693
467	133386	294133
468	133652	293807
469	134017	293698
470	134336	293487
471	134493	292923
472	134795	292674
473	135165	292572
474	135531	292462
475	135785	292109
476	135987	291647
477	136283	291383
478	136498	290948
479	136821	290745
480	136973	290179
481	137165	289698
482	137493	289505
483	137804	289276
484	138078	288968
485	138315	288584
486	138574	288246
487	138872	287988
488	139113	287614
489	139394	287324
490	139616	286910
491	139895	286614
492	140322	286622
493	140651	286427
494	140811	285889
495	141174	285764
496	141612	285789
497	141992	285696
498	142232	285319
499	142511	285022
500	142702	284551
501	142969	284229
502	143170	283779
503	143525	283633
504	143760	283250
505	143998	282873
506	144297	282617
507	144582	282334
508	144872	282060
509	145154	281771
510	145493	281590
511	145668	281095
512	145846	280605
513	146086	280236
514	146384	279978
515	146795	279934
516	147064	279622
517	147301	279247
518	147625	279037
519	147797	278541
520	148099	278289
521	148312	277873
522	148605	277605
523	148763	277086
524	148949	276620
525	149327	276511
526	149564	276141
527	149881	275917
528	150084	275486
529	150280	275042
530	150519	274677
531	150777	274346
532	151066	274072
533	151299	273698
534	151494	273256
535	151653	272750
536	151943	272479
537	152282	272297
538	152473	271850
539	152646	271371
540	152874	270991
541	153058	270534
542	153287	270158
543	153514	269779
544	153872	269630
545	154136	269315
546	154372	268951
547	154612	268596
548	154843	268225
549	155069	267847
550	155261	267409
551	155462	266990
552	155772	266757
553	156009	266399
554	156253	266053
555	156435	265601
556	156617	265153
557	156919	264906
558	157228	264672
559	157488	264356
560	157824	264165
561	158083	263848
562	158270	263408
563	158607	263220
564	158854	262882
565	159139	262608
566	159490	262442
567	159688	262024
568	159862	261568
569	160150	261297
570	160315	260828
571	160530	260440
572	160690	259964
573	160900	259571
574	161133	259214
575	161419	258943
576	161637	258563
577	161808	258109
578	162186	257985
579	162467	257706
580	162751	257433
581	162966	257050
582	163255	256784
583	163464	256392
584	163746	256116
585	163991	255782
586	164347	255621
587	164714	255474
588	164879	255016
589	165047	254564
590	165278	254210
591	165581	253966
592	165907	253757
593	166176	253461
594	166470	253203
595	166680	252816
596	166911	252463
597	167110	252062
598	167312	251666
599	167610	251415
600	167784	250979
601	167944	250521
602	168242	250271
603	168476	249925
604	168657	249501
605	168972	249276
606	169232	248969
607	169490	248660
608	169805	248434
609	170064	248126
610	170232	247687
611	170411	247263
612	170663	246946
613	171045	246818
614	171270	246462
615	171608	246269
616	171957	246091
617	172279	245873
618	172619	245682
619	172979	245519
620	173298	245297
621	173514	244928
622	173710	244532
623	173918	244154
624	174247	243945
625	174419	243519
626	174583	243080
627	174743	242637
628	175020	242356
629	175381	242193
630	175691	241958
631	175974	241686
632	176237	241387
633	176478	241057
634	176735	240749
635	176965	240406
636	177346	240267
637	177698	240087
638	177909	239718
639	178097	239317
640	178341	238993
641	178643	238747
642	178954	238512
643	179204	238196
644	179520	237969
645	179775	237659
646	180104	237449
647	180315	237081
648	180535	236726
649	180834	236475
650	181011	236065
651	181339	235852
652	181502	235425
653	181677	235014
654	181963	234746
655	182282	234521
656	182482	234143
657	182769	233878
658	183085	233649
659	183244	233220
660	183402	232790
661	183632	232453
662	183790	232024
663	183993	231654
664	184313	231431
665	184511	231054
666	184722	230695
667	184900	230295
668	185054	229866
669	185226	229460
670	185425	229087
671	185634	228728
672	185844	228370
673	186014	227964
674	186178	227551
675	186487	227316
676	186790	227073
677	187112	226852
678	187308	226480
679	187575	226194
680	187808	225866
681	188012	225504
682	188193	225116
683	188380	224734
684	188550	224333
685	188850	224088
686	189048	223721
687	189251	223360
688	189646	223226
689	190001	223045
690	190366	222874
691	190640	222598
692	190858	222255
693	191070	221905
694	191247	221516
695	191450	221157
696	191607	220746
697	191810	220389
698	192064	220090
699	192259	219725
700	192600	219525
701	192827	219196
702	193080	218897
703	193307	218569
704	193499	218201
705	193673	217814
706	193974	217569
707	194298	217350
708	194473	216965
709	194633	216563
710	194951	216338
711	195339	216190
712	195553	215849
713	195895	215650
714	196089	215286
715	196251	214890
716	196544	214636
717	196887	214437
718	197182	214185
719	197435	213888
720	197831	213746
721	198213	213587
722	198496	213321
723	198751	213026
724	198993	212717
725	199159	212327
726	199313	211924
727	199475	211531
728	199627	211129
729	199788	210736
730	200042	210441
731	200221	210068
732	200422	209719
733	200665	209414
734	200827	209024
735	201140	208792
736	201304	208406
737	201477	208029
738	201633	207636
739	201802	207256
740	202001	206908
741	202310	206672
742	202515	206331
743	202751	206021
744	202932	205655
745	203291	205471
746	203526	205161
747	203738	204827
748	203992	204536
749	204244	204244
750	204514	203969
751	204751	203662
752	204984	203351
753	205211	203033
754	205402	202681
755	205682	202417
756	205874	202067
757	206033	201684
758	206269	201377
759	206480	201046
760	206635	200661
761	207066	200544
762	207306	200242
763	207470	199866
764	207737	199591
765	208056	199365
766	208210	198981
767	208547	198771
768	208838	198518
769	209007	198149
770	209279	197878
771	209526	197585
772	209861	197372
773	210053	197026
774	210381	196808
775	210719	196598
776	210872	196217
777	211152	195953
778	211319	195585
779	211518	195248
780	211680	194876
781	212009	194658
782	212309	194414
783	212531	194097
784	212943	193955
785	213258	193723
786	213412	193345
787	213613	193011
788	213782	192647
789	214007	192336
790	214243	192033
791	214408	191668
792	214618	191343
793	214805	190998
794	214972	190636
795	215200	190327
796	215370	189968
797	215538	189609
798	215736	189275
799	215971	188974
800	216184	188655
801	216370	188312
802	216703	188097
803	216913	187775
804	217112	187444
805	217315	187117
806	217638	186894
807	217942	186653
808	218222	186393
809	218451	186088
810	218775	185864
811	218938	185504
812	219209	185236
813	219576	185048
814	219980	184891
815	220151	184538
816	220389	184242
817	220714	184018
818	221123	183864
819	221384	183587
820	221714	183367
821	222011	183118
822	222198	182780
823	222460	182504
824	222714	182220
825	223006	181968
826	223265	181690
827	223489	181382
828	223863	181196
829	224120	180916
830	224543	180769
831	224893	180563
832	225103	180245
833	225281	179900
834	225544	179625
835	225776	179324
836	226077	179079
837	226344	178806
838	226593	178519
839	226775	178181
840	227063	177925
841	227297	177627
842	227764	177510
843	227963	177185
844	228188	176880
845	228530	176665
846	228756	176361
847	229132	176172
848	229371	175878
849	229568	175552
850	229755	175219
851	230083	174993
852	230377	174741
853	230731	174534
854	231114	174349
855	231306	174020
856	231590	173760
857	231774	173425
858	232036	173149
859	232319	172889
860	232498	172551
861	232797	172302
862	233003	171985
863	233182	171648
864	233435	171365
865	233719	171106
866	234145	170950
867	234403	170671
868	234683	170409
869	235026	170191
870	235265	169898
871	235430	169552
872	235763	169328
873	235973	169015
874	236188	168706
875	236364	168369
876	236574	168056
877	236813	167765
878	237042	167466
879	237292	167183
880	237703	167012
881	237914	166702
882	238072	166354
883	238334	166079
884	238623	165822
885	238870	165537
886	239157	165280
887	239332	164945
888	239734	164766
889	239928	164445
890	240211	164185
891	240557	163967
892	240868	163726
893	241208	163503
894	241506	163253
895	241814	163008
896	242093	162745
897	242399	162499
898	242638	162208
899	243028	162019
900	243309	161756
901	243640	161526
902	243906	161253
903	244179	160985
904	244488	160741
905	244734	160455
906	245065	160224
907	245225	159882
908	245426	159567
909	245601	159235
910	245780	158907
911	246076	158654
912	246239	158316
913	246491	158034
914	246745	157755
915	246920	157424
916	247261	157200
917	247441	156874
918	247605	156538
919	247778	156207
920	248051	155941
921	248298	155657
922	248467	155326
923	248663	155011
924	248943	154748
925	249118	154421
926	249470	154203
927	249697	153908
928	249911	153605
929	250165	153327
930	250362	153014
931	250659	152762
932	250882	152465
933	251059	152140
934	251328	151872
935	251545	151572
936	251887	151347
937	252201	151105
938	252477	150841
939	252934	150684
940	253159	150388
941	253335	150065
942	253518	149745
943	253740	149449
944	253996	149172
945	254173	148849
946	254597	148671
947	255126	148554
948	255404	148290
949	255717	148046
950	256099	147843
951	256350	147563
952	256590	147277
953	256924	147044
954	257155	146753
955	257403	146472
956	257625	146176
957	257892	145905
958	258223	145671
959	258410	145355
960	258593	145038
961	258781	144723
962	259037	144447
963	259265	144155
964	259601	143924
965	260009	143732
966	260349	143501
967	260730	143294
968	261057	143056
969	261345	142796
970	261619	142530
971	261857	142243
972	262133	141977
973	262410	141712
974	262704	141456
975	262916	141155
976	263105	140843
977	263289	140528
978	263460	140207
979	263848	140001
980	264079	139711
981	264460	139501
982	264749	139242
983	264976	138950
984	265205	138660
985	265502	138405
986	265815	138159
987	266110	137903
988	266311	137598
989	266526	137301
990	266767	137017
991	266972	136715
992	267331	136492
993	267558	136201
994	267727	135881
995	268020	135624
996	268181	135301
997	268480	135047
998	268910	134858
999	269165	134582
1000	269416	134304
1001	269602	133994
1002	269917	133747
1003	270273	133521
1004	270614	133287
1005	270860	133007
1006	271189	132767
1007	271432	132484
1008	271664	132197
1009	271980	131950
1010	272279	131695
1011	272486	131396
1012	272770	131134
1013	272934	130814
1014	273176	130532
1015	273426	130254
1016	273628	129953
1017	273877	129674
1018	274222	129441
1019	274458	129157
1020	274653	128853
1021	274823	128537
1022	274988	128220
1023	275209	127929
1024	275379	127614
1025	275554	127302
1026	275720	126986
1027	276086	126763
1028	276269	126455
1029	276510	126174
1030	276745	125890
1031	276946	125591
1032	277102	125272
1033	277359	124999
1034	277521	124683
1035	277736	124391
1036	277899	124076
1037	278298	123866
1038	278468	123555
1039	278773	123303
1040	278992	123013
1041	279180	122711
1042	279359	122403
1043	279524	122091
1044	279691	121779
1045	279870	121473
1046	280163	121216
1047	280394	120933
1048	280669	120669
1049	280996	120427
1050	281361	120201
1051	281547	119898
1052	281721	119591
1053	282088	119365
1054	282338	119090
1055	282687	118857
1056	282969	118595
1057	283170	118299
1058	283377	118007
1059	283548	117699
1060	283829	117437
1061	283984	117123
1062	284158	116817
1063	284340	116515
1064	284498	116203
1065	284688	115905
1066	284906	115618
1067	285071	115309
1068	285275	115017
1069	285517	114740
1070	285819	114487
1071	286045	114204
1072	286231	113905
1073	286418	113607
1074	286594	113304
1075	286757	112997
1076	287035	112735
1077	287201	112429
1078	287459	112159
1079	287775	111912
1080	287949	111610
1081	288174	111328
1082	288374	111036
1083	288548	110734
1084	288748	110442
1085	288970	110160
1086	289466	109981
1087	289960	109801
1088	290161	109509
1089	290446	109250
1090	290757	109000
1091	290935	108701
1092	291123	108405
1093	291430	108154
1094	291610	107855
1095	291818	107568
1096	292068	107296
1097	292417	107059
1098	292673	106790
1099	293068	106570
1100	293432	106339
1101	293715	106078
1102	294170	105880
1103	294362	105586
1104	294815	105386
1105	295116	105131
1106	295286	104830
1107	295454	104528
1108	295798	104289
1109	296262	104092
1110	296530	103825
1111	296701	103525
1112	297070	103293
1113	297341	103028
1114	297617	102764
1115	297798	102468
1116	298065	102201
1117	298250	101906
1118	298465	101622
1119	298778	101371
1120	299007	101091
1121	299399	100867
1122	299622	100585
1123	300087	100385
1124	300501	100167
1125	300778	99903
1126	300996	99619
1127	301179	99325
1128	301360	99029
1129	301632	98764
1130	301820	98472
1131	302129	98218
1132	302311	97924
1133	302563	97652
1134	302847	97391
1135	303221	97159
1136	303524	96903
1137	303749	96623
1138	303974	96343
1139	304241	96076
1140	304519	95812
1141	304700	95518
1142	305002	95263
1143	305220	94981
1144	305478	94711
1145	305648	94414
1146	305878	94137
1147	306088	93852
1148	306323	93576
1149	306578	93306
1150	306879	93050
1151	307049	92754
1152	307425	92521
1153	307651	92242
1154	307861	91958
1155	308155	91700
1156	308433	91436
1157	308673	91162
1158	308872	90876
1159	309035	90579
1160	309398	90341
1161	309861	90131
1162	310217	89891
1163	310498	89628
1164	310788	89368
1165	311121	89120
1166	311430	88865
1167	311674	88592
1168	311846	88298
1169	312178	88050
1170	312442	87782
1171	312767	87532
1172	312986	87252
1173	313194	86968
1174	313369	86676
1175	313554	86387
1176	313756	86103
1177	314082	85852
1178	314381	85594
1179	314591	85313
1180	314917	85062
1181	315185	84796
1182	315391	84513
1183	315787	84281
1184	316122	84032
1185	316477	83789
1186	316738	83520
1187	317052	83266
1188	317215	82972
1189	317416	82688
1190	317738	82435
1191	317906	82143
1192	318142	81869
1193	318334	81583
1194	318607	81318
1195	318903	81059
1196	319224	80806
1197	319437	80525
1198	319689	80255
1199	319949	79987
1200	320194	79715
1201	320446	79445
1202	320670	79168
1203	321056	78930
1204	321265	78649
1205	321584	78396
1206	321759	78107
1207	321986	77831
1208	322157	77541
1209	322334	77253
1210	322510	76965
1211	322747	76692
1212	323003	76423
1213	323580	76230
1214	323883	75972
1215	324101	75694
1216	324457	75449
1217	324722	75182
1218	325019	74922
1219	325295	74657
1220	325507	74378
1221	325786	74115
1222	325963	73828
1223	326178	73550
1224	326349	73262
1225	326633	72999
1226	326922	72738
1227	327190	72472
1228	327388	72190
1229	327555	71902
1230	327875	71647
1231	328286	71413
1232	328631	71163
1233	328925	70902
1234	329142	70625
1235	329310	70338
1236	329499	70055
1237	329779	69791
1238	330054	69527
1239	330290	69254
1240	330518	68980
1241	330701	68696
1242	330968	68430
1243	331158	68148
1244	331383	67873
1245	331644	67606
1246	331938	67346
1247	332309	67100
1248	332535	66826
1249	332705	66541
1250	332943	66269
1251	333296	66020
1252	333617	65764
1253	333849	65492
1254	334068	65216
1255	334296	64942
1256	334580	64680
1257	334978	64439
1258	335149	64154
1259	335406	63887
1260	335577	63602
1261	335733	63315
1262	335986	63047
1263	336153	62762
1264	336313	62477
1265	336496	62196
1266	336671	61913
1267	336826	61627
1268	337127	61368
1269	337301	61086
1270	337584	60823
1271	337738	60538
1272	337896	60253
1273	338118	59980
1274	338383	59714
1275	338730	59463
1276	338889	59179
1277	339052	58896
1278	339385	58642
1279	339545	58359
1280	339732	58080
1281	339928	57803
1282	340146	57530
1283	340301	57247
1284	340472	56966
1285	340731	56700
1286	340888	56417
1287	341055	56136
1288	341411	55886
1289	341622	55612
1290	341830	55339
1291	342057	55068
1292	342265	54794
1293	342478	54521
1294	342686	54247
1295	342867	53969
1296	343204	53716
1297	343425	53445
1298	343629	53171
1299	343827	52896
1300	344001	52618
1301	344155	52336
1302	344533	52089
1303	344705	51811
1304	344869	51532
1305	345063	51257
1306	345218	50977
1307	345499	50715
1308	345654	50435
1309	345982	50180
1310	346233	49914
1311	346533	49655
1312	346758	49385
1313	346921	49107
1314	347196	48845
1315	347350	48565
1316	347513	48287
1317	347751	48020
1318	347907	47741
1319	348240	47487
1320	348414	47211
1321	348594	46936
1322	348764	46660
1323	348976	46389
1324	349180	46118
1325	349537	45866
1326	349727	45593
1327	350093	45343
1328	350301	45072
1329	350494	44799
1330	350771	44538
1331	350930	44261
1332	351096	43985
1333	351251	43708
1334	351412	43432
1335	351569	43156
1336	351740	42882
1337	351911	42608
1338	352234	42352
1339	352413	42079
1340	352647	41812
1341	352847	41542
1342	353149	41284
1343	353350	41013
1344	353513	40739
1345	353711	40469
1346	353876	40195
1347	354039	39921
1348	354192	39646
1349	354349	39372
1350	354580	39106
1351	354900	38850
1352	355153	38586
1353	355323	38314
1354	355560	38048
1355	355779	37781
1356	355955	37510
1357	356135	37239
1358	356482	36985
1359	356676	36716
1360	356865	36446
1361	357026	36174
1362	357251	35908
1363	357408	35636
1364	357569	35364
1365	357789	35097
1366	358069	34837
1367	358226	34565
1368	358673	34321
1369	358914	34057
1370	359078	33786
1371	359385	33528
1372	359554	33258
1373	359796	32994
1374	360055	32732
1375	360216	32461
1376	360469	32198
1377	360719	31936
1378	360898	31666
1379	361122	31401
1380	361290	31132
1381	361503	30866
1382	361910	30617
1383	362424	30376
1384	362674	30113
1385	363066	29862
1386	363332	29600
1387	363509	29332
1388	363842	29075
1389	364019	28807
1390	364246	28542
1391	364667	28293
1392	364964	28033
1393	365287	27776
1394	365564	27515
1395	365745	27247
1396	365919	26979
1397	366085	26710
1398	366257	26441
1399	366473	26176
1400	366656	25909
1401	366931	25648
1402	367215	25388
1403	367378	25119
1404	367702	24862
1405	367953	24600
1406	368253	24340
1407	368520	24079
1408	368868	23823
1409	369241	23568
1410	369557	23310
1411	370016	23060
1412	370313	22800
1413	370564	22537
1414	370870	22278
1415	371088	22013
1416	371278	21747
1417	371615	21489
1418	371825	21224
1419	372080	20962
1420	372348	20700
1421	372610	20438
1422	372985	20182
1423	373239	19920
1424	373547	19660
1425	373815	19398
1426	374062	19135
1427	374236	18869
1428	374525	18608
1429	374691	18341
1430	374873	18075
1431	375067	17810
1432	375268	17545
1433	375420	17278
1434	375772	17021
1435	376108	16762
1436	376290	16497
1437	376481	16232
1438	376830	15974
1439	376994	15708
1440	377190	15443
1441	377355	15177
1442	377526	14912
1443	377760	14649
1444	378067	14390
1445	378273	14126
1446	378603	13867
1447	378766	13602
1448	379112	13343
1449	379287	13078
1450	379446	12813
1451	379632	12549
1452	379795	12285
1453	380213	12028
1454	380424	11765
1455	380608	11501
1456	380792	11238
1457	381111	10978
1458	381298	10715
1459	381480	10451
1460	381874	10193
1461	382215	9934
1462	382536	9674
1463	382713	9410
1464	382880	9147
1465	383047	8883
1466	383344	8623
1467	383513	8359
1468	383689	8096
1469	383929	7835
1470	384216	7574
1471	384383	7311
1472	384674	7051
1473	384832	6788
1474	385078	6526
1475	385229	6263
1476	385450	6002
1477	385709	5741
1478	385883	5479
1479	386292	5220
1480	386527	4958
1481	386778	4697
1482	387087	4437
1483	387275	4175
1484	387549	3914
1485	387751	3653
1486	387973	3391
1487	388140	3130
1488	388337	2868
1489	388502	2607
1490	388821	2347
1491	388990	2085
1492	389164	1824
1493	389426	1563
1494	389746	1303
1495	390055	1042
1496	390245	782
1497	390677	521
1498	390897	260
1499	391100	0
