iter	Passed	Remaining
465	36253	80441
466	36319	80338
467	36367	80195
468	36435	80095
469	36507	80005
470	36556	79864
471	36610	79736
472	36684	79650
473	36743	79533
474	36792	79394
475	36853	79281
476	36901	79140
477	36970	79046
478	37067	79009
479	37121	78883
480	37214	78839
481	37289	78755
482	37369	78684
483	37420	78551
484	37529	78540
485	37602	78455
486	37672	78361
487	37753	78293
488	37807	78165
489	37870	78059
490	37941	77968
491	37993	77840
492	38048	77717
493	38121	77632
494	38203	77564
495	38301	77529
496	38382	77459
497	38442	77348
498	38511	77255
499	38582	77165
500	38628	77025
501	38670	76879
502	38737	76780
503	38785	76646
504	38842	76530
505	38901	76418
506	38961	76310
507	39006	76169
508	39062	76053
509	39131	75961
510	39181	75832
511	39233	75709
512	39284	75581
513	39333	75453
514	39379	75318
515	39445	75222
516	39500	75105
517	39561	74998
518	39608	74867
519	39675	74772
520	39719	74636
521	39778	74526
522	39833	74410
523	39902	74322
524	39960	74211
525	40046	74153
526	40125	74084
527	40187	73981
528	40234	73851
529	40284	73728
530	40346	73627
531	40419	73545
532	40468	73421
533	40529	73316
534	40616	73260
535	40685	73173
536	40750	73077
537	40804	72961
538	40855	72843
539	40927	72760
540	40988	72658
541	41046	72550
542	41096	72428
543	41157	72328
544	41242	72268
545	41313	72185
546	41368	72073
547	41446	72002
548	41508	71903
549	41563	71791
550	41620	71683
551	41684	71589
552	41754	71504
553	41807	71389
554	41891	71328
555	41959	71241
556	42057	71203
557	42170	71191
558	42227	71084
559	42324	71044
560	42384	70942
561	42453	70856
562	42506	70744
563	42560	70632
564	42612	70517
565	42660	70397
566	42710	70280
567	42788	70208
568	42889	70175
569	42974	70115
570	43030	70008
571	43102	69928
572	43193	69877
573	43264	69795
574	43315	69681
575	43386	69599
576	43460	69521
577	43508	69402
578	43556	69283
579	43606	69169
580	43717	69149
581	43767	69035
582	43821	68926
583	43883	68830
584	43936	68720
585	43986	68606
586	44038	68496
587	44132	68450
588	44183	68338
589	44237	68230
590	44316	68161
591	44403	68105
592	44479	68031
593	44567	67977
594	44640	67899
595	44692	67788
596	44770	67718
597	44824	67611
598	44879	67506
599	44955	67433
600	45016	67337
601	45068	67227
602	45119	67118
603	45171	67009
604	45223	66901
605	45282	66802
606	45363	66736
607	45416	66630
608	45481	66542
609	45581	66504
610	45657	66431
611	45716	66333
612	45800	66272
613	45867	66186
614	45937	66104
615	45993	66002
616	46047	65898
617	46100	65794
618	46157	65694
619	46211	65590
620	46267	65489
621	46331	65400
622	46428	65357
623	46481	65252
624	46577	65207
625	46650	65131
626	46698	65019
627	46769	64940
628	46842	64864
629	46900	64767
630	46954	64664
631	47108	64699
632	47207	64658
633	47262	64557
634	47357	64510
635	47427	64430
636	47495	64346
637	47556	64253
638	47641	64192
639	47732	64139
640	47804	64061
641	47897	64012
642	47965	63929
643	48064	63886
644	48123	63791
645	48209	63731
646	48280	63652
647	48346	63566
648	48412	63481
649	48508	63434
650	48572	63345
651	48626	63244
652	48692	63158
653	48745	63055
654	48798	62953
655	48851	62851
656	48904	62749
657	48983	62680
658	49044	62588
659	49097	62488
660	49166	62406
661	49221	62307
662	49306	62246
663	49391	62185
664	49461	62105
665	49516	62007
666	49591	61933
667	49685	61883
668	49745	61790
669	49807	61702
670	49875	61620
671	49928	61519
672	50003	61445
673	50058	61348
674	50168	61317
675	50263	61268
676	50380	61245
677	50458	61175
678	50521	61086
679	50593	61010
680	50685	60957
681	50735	60853
682	50834	60807
683	50921	60748
684	51052	60741
685	51120	60658
686	51202	60593
687	51259	60497
688	51322	60409
689	51391	60328
690	51466	60255
691	51835	60524
692	52102	60673
693	52590	61078
694	52886	61256
695	53055	61288
696	53190	61279
697	53338	61285
698	53484	61289
699	53660	61326
700	53773	61291
701	53940	61317
702	54059	61287
703	54205	61289
704	54325	61260
705	54423	61207
706	54583	61223
707	54708	61199
708	54888	61236
709	54989	61185
710	55186	61240
711	55346	61253
712	55495	61255
713	55605	61212
714	55692	61145
715	55766	61062
716	55853	60994
717	55934	60920
718	56031	60863
719	56116	60793
720	56265	60791
721	56362	60734
722	56435	60650
723	56550	60611
724	56642	60549
725	56715	60465
726	56832	60429
727	56914	60353
728	56984	60267
729	57071	60198
730	57181	60153
731	57317	60136
732	57433	60097
733	57512	60020
734	57592	59942
735	57686	59881
736	57758	59796
737	57898	59781
738	58049	59778
739	58122	59693
740	58233	59648
741	58303	59561
742	58431	59532
743	58506	59449
744	58565	59352
745	58650	59279
746	58748	59220
747	58809	59123
748	58884	59041
749	58955	58955
750	59016	58859
751	59148	58834
752	59217	58745
753	59301	58671
754	59394	58608
755	59456	58512
756	59531	58430
757	59627	58369
758	59699	58283
759	59804	58231
760	59888	58157
761	59971	58082
762	60060	58013
763	60142	57938
764	60229	57867
765	60303	57783
766	60370	57694
767	60473	57638
768	60539	57547
769	60648	57497
770	60740	57431
771	60841	57373
772	60925	57300
773	61038	57252
774	61139	57194
775	61231	57128
776	61313	57052
777	61388	56970
778	61477	56900
779	61606	56867
780	61780	56875
781	61886	56821
782	61969	56745
783	62058	56675
784	62169	56625
785	62246	56544
786	62345	56483
787	62457	56433
788	62525	56344
789	62616	56275
790	62699	56199
791	62826	56163
792	62913	56090
793	63034	56048
794	63134	55987
795	63205	55900
796	63275	55812
797	63337	55717
798	63402	55626
799	63460	55528
800	63530	55440
801	63622	55372
802	63724	55312
803	63853	55276
804	63927	55191
805	64028	55130
806	64114	55057
807	64190	54974
808	64275	54900
809	64356	54822
810	64421	54730
811	64484	54637
812	64556	54551
813	64647	54481
814	64782	54448
815	64889	54392
816	64989	54329
817	65084	54263
818	65150	54172
819	65253	54112
820	65325	54026
821	65386	53931
822	65444	53834
823	65551	53778
824	65651	53715
825	65790	53683
826	65938	53659
827	66032	53591
828	66130	53526
829	66225	53459
830	66334	53403
831	66448	53350
832	66509	53255
833	66575	53164
834	66630	53064
835	66684	52964
836	66754	52877
837	66842	52803
838	66963	52756
839	67053	52684
840	67197	52655
841	67303	52595
842	67416	52541
843	67479	52448
844	67553	52364
845	67623	52276
846	67682	52179
847	67789	52121
848	67900	52064
849	67980	51985
850	68089	51927
851	68179	51854
852	68240	51760
853	68302	51666
854	68365	51574
855	68439	51489
856	68504	51398
857	68565	51303
858	68624	51208
859	68680	51111
860	68744	51019
861	68813	50931
862	68981	50916
863	69069	50843
864	69208	50806
865	69318	50748
866	69387	50660
867	69484	50592
868	69555	50505
869	69626	50419
870	69744	50366
871	69864	50315
872	69944	50235
873	70076	50192
874	70193	50138
875	70327	50096
876	70420	50024
877	70498	49943
878	70576	49861
879	70690	49804
880	70769	49723
881	70859	49649
882	70977	49595
883	71125	49562
884	71182	49465
885	71272	49391
886	71358	49315
887	71473	49258
888	71535	49165
889	71657	49113
890	71729	49027
891	71800	48940
892	71898	48871
893	71990	48798
894	72050	48704
895	72126	48620
896	72206	48540
897	72314	48477
898	72396	48398
899	72466	48310
900	72551	48233
901	72673	48180
902	72789	48123
903	72852	48030
904	72928	47947
905	72997	47859
906	73062	47768
907	73142	47687
908	73375	47706
909	73485	47644
910	73594	47582
911	73673	47500
912	73802	47449
913	73912	47388
914	74056	47347
915	74183	47295
916	74265	47215
917	74371	47150
918	74456	47072
919	74555	47002
920	74620	46911
921	74743	46856
922	74816	46770
923	74905	46694
924	75045	46649
925	75124	46567
926	75230	46501
927	75408	46480
928	75518	46416
929	75621	46348
930	75701	46266
931	75772	46179
932	75844	46091
933	75985	46046
934	76127	46002
935	76217	45926
936	76317	45855
937	76440	45798
938	76536	45726
939	76599	45633
940	76688	45556
941	76750	45463
942	76816	45372
943	76900	45293
944	77015	45231
945	77079	45139
946	77139	45045
947	77215	44960
948	77305	44884
949	77370	44793
950	77425	44696
951	77468	44593
952	77512	44490
953	77554	44386
954	77596	44282
955	77690	44208
956	77766	44124
957	77866	44054
958	77938	43967
959	78013	43882
960	78079	43792
961	78222	43746
962	78301	43663
963	78417	43601
964	78503	43522
965	78603	43451
966	78701	43379
967	78822	43320
968	78890	43230
969	78964	43145
970	79019	43049
971	79136	42987
972	79213	42903
973	79281	42815
974	79338	42720
975	79404	42630
976	79460	42536
977	79525	42446
978	79585	42353
979	79643	42259
980	79714	42172
981	79770	42078
982	79828	41985
983	79890	41893
984	79989	41822
985	80073	41742
986	80157	41662
987	80312	41619
988	80469	41577
989	80574	41507
990	80682	41440
991	80804	41379
992	80916	41314
993	81019	41243
994	81149	41186
995	81269	41124
996	81414	41074
997	81563	41027
998	81650	40948
999	81751	40875
1000	81820	40787
1001	81896	40702
1002	81983	40623
1003	82052	40535
1004	82129	40451
1005	82211	40370
1006	82355	40318
1007	82501	40268
1008	82626	40207
1009	82733	40138
1010	82843	40069
1011	82933	39991
1012	83080	39940
1013	83207	39880
1014	83294	39800
1015	83390	39725
1016	83533	39672
1017	83623	39593
1018	83713	39515
1019	83787	39429
1020	83853	39339
1021	83939	39259
1022	84073	39201
1023	84171	39126
1024	84290	39061
1025	84415	38999
1026	84523	38928
1027	84632	38858
1028	84715	38776
1029	84790	38690
1030	84927	38633
1031	85044	38566
1032	85162	38500
1033	85245	38418
1034	85308	38327
1035	85409	38252
1036	85476	38163
1037	85556	38080
1038	85684	38017
1039	85764	37934
1040	85853	37854
1041	85921	37766
1042	86002	37682
1043	86082	37599
1044	86203	37533
1045	86275	37446
1046	86339	37355
1047	86467	37293
1048	86589	37227
1049	86715	37163
1050	86804	37084
1051	86900	37007
1052	86965	36916
1053	87083	36849
1054	87159	36764
1055	87258	36688
1056	87366	36616
1057	87438	36529
1058	87523	36447
1059	87597	36361
1060	87712	36292
1061	87785	36205
1062	87855	36117
1063	87969	36047
1064	88040	35960
1065	88110	35872
1066	88187	35787
1067	88282	35709
1068	88358	35624
1069	88469	35553
1070	88537	35464
1071	88620	35381
1072	88730	35310
1073	88817	35229
1074	88908	35149
1075	88970	35058
1076	89028	34966
1077	89102	34880
1078	89171	34792
1079	89301	34728
1080	89430	34663
1081	89528	34586
1082	89613	34504
1083	89695	34421
1084	89766	34334
1085	89846	34250
1086	89908	34160
1087	89963	34067
1088	90041	33982
1089	90101	33891
1090	90181	33807
1091	90239	33715
1092	90306	33627
1093	90365	33535
1094	90458	33457
1095	90549	33377
1096	90644	33299
1097	90745	33223
1098	90847	33148
1099	90950	33072
1100	91015	32983
1101	91114	32907
1102	91169	32814
1103	91277	32740
1104	91350	32654
1105	91418	32566
1106	91511	32487
1107	91603	32408
1108	91664	32318
1109	91750	32236
1110	91872	32167
1111	91975	32092
1112	92053	32007
1113	92152	31930
1114	92232	31847
1115	92316	31764
1116	92408	31685
1117	92469	31595
1118	92544	31509
1119	92599	31417
1120	92674	31332
1121	92743	31245
1122	92832	31164
1123	92891	31073
1124	92988	30996
1125	93074	30914
1126	93184	30841
1127	93249	30752
1128	93319	30665
1129	93374	30574
1130	93441	30486
1131	93503	30396
1132	93620	30325
1133	93694	30240
1134	93772	30156
1135	93831	30065
1136	93887	29974
1137	93951	29886
1138	94012	29796
1139	94074	29707
1140	94167	29628
1141	94289	29558
1142	94350	29469
1143	94419	29382
1144	94473	29290
1145	94531	29200
1146	94619	29119
1147	94687	29033
1148	94742	28942
1149	94798	28851
1150	94856	28761
1151	94940	28679
1152	95012	28594
1153	95071	28505
1154	95171	28427
1155	95328	28367
1156	95404	28283
1157	95465	28194
1158	95552	28113
1159	95655	28036
1160	95750	27958
1161	95835	27876
1162	95921	27794
1163	95978	27705
1164	96077	27627
1165	96138	27538
1166	96215	27454
1167	96276	27366
1168	96354	27282
1169	96416	27194
1170	96477	27106
1171	96543	27018
1172	96652	26944
1173	96736	26862
1174	96839	26785
1175	96909	26699
1176	96969	26611
1177	97095	26540
1178	97187	26460
1179	97292	26384
1180	97407	26310
1181	97488	26227
1182	97565	26143
1183	97623	26054
1184	97712	25974
1185	97791	25890
1186	97862	25805
1187	97934	25720
1188	98010	25636
1189	98104	25556
1190	98167	25469
1191	98287	25396
1192	98377	25315
1193	98469	25235
1194	98557	25154
1195	98679	25082
1196	98764	25000
1197	98851	24919
1198	98959	24843
1199	99032	24758
1200	99104	24672
1201	99209	24595
1202	99275	24509
1203	99350	24424
1204	99465	24350
1205	99563	24271
1206	99635	24186
1207	99695	24098
1208	99774	24015
1209	99859	23933
1210	99948	23852
1211	100012	23765
1212	100074	23678
1213	100141	23591
1214	100201	23503
1215	100299	23425
1216	100356	23336
1217	100440	23254
1218	100548	23178
1219	100636	23096
1220	100750	23021
1221	100816	22935
1222	100934	22860
1223	101027	22780
1224	101135	22703
1225	101263	22631
1226	101369	22554
1227	101454	22471
1228	101525	22386
1229	101629	22308
1230	101729	22230
1231	101799	22144
1232	101879	22061
1233	101949	21976
1234	102053	21898
1235	102159	21820
1236	102247	21738
1237	102320	21654
1238	102392	21569
1239	102455	21482
1240	102516	21395
1241	102585	21309
1242	102663	21226
1243	102749	21144
1244	102820	21059
1245	102919	20980
1246	102983	20894
1247	103066	20811
1248	103146	20728
1249	103205	20641
1250	103264	20553
1251	103360	20473
1252	103430	20388
1253	103498	20303
1254	103564	20217
1255	103640	20133
1256	103713	20049
1257	103821	19972
1258	103895	19887
1259	103981	19806
1260	104096	19729
1261	104188	19648
1262	104268	19565
1263	104359	19484
1264	104474	19408
1265	104533	19321
1266	104600	19235
1267	104680	19152
1268	104780	19073
1269	104849	18988
1270	104911	18902
1271	104979	18817
1272	105036	18729
1273	105130	18649
1274	105201	18565
1275	105291	18483
1276	105399	18405
1277	105472	18321
1278	105534	18235
1279	105624	18154
1280	105691	18069
1281	105764	17984
1282	105884	17908
1283	105953	17823
1284	106026	17739
1285	106119	17659
1286	106183	17573
1287	106263	17490
1288	106371	17412
1289	106427	17325
1290	106525	17245
1291	106593	17160
1292	106663	17076
1293	106740	16992
1294	106900	16922
1295	106978	16839
1296	107082	16760
1297	107188	16681
1298	107305	16603
1299	107386	16520
1300	107463	16437
1301	107553	16356
1302	107626	16271
1303	107732	16192
1304	107828	16112
1305	107903	16028
1306	108002	15948
1307	108097	15867
1308	108166	15782
1309	108265	15702
1310	108378	15624
1311	108486	15545
1312	108568	15462
1313	108657	15380
1314	108751	15299
1315	108834	15217
1316	108916	15134
1317	109038	15056
1318	109124	14974
1319	109181	14888
1320	109284	14808
1321	109348	14723
1322	109464	14644
1323	109540	14561
1324	109614	14477
1325	109691	14393
1326	109792	14313
1327	109857	14228
1328	109934	14145
1329	110009	14061
1330	110121	13982
1331	110246	13904
1332	110328	13822
1333	110393	13737
1334	110527	13660
1335	110616	13578
1336	110729	13499
1337	110794	13414
1338	110853	13328
1339	110913	13243
1340	110993	13160
1341	111117	13082
1342	111199	12999
1343	111255	12913
1344	111343	12831
1345	111397	12745
1346	111469	12661
1347	111528	12575
1348	111585	12490
1349	111643	12404
1350	111699	12319
1351	111802	12238
1352	111860	12153
1353	111919	12068
1354	111976	11982
1355	112041	11898
1356	112118	11815
1357	112217	11734
1358	112306	11652
1359	112418	11572
1360	112478	11487
1361	112546	11403
1362	112611	11318
1363	112673	11234
1364	112740	11150
1365	112872	11072
1366	112943	10988
1367	113046	10907
1368	113117	10824
1369	113179	10739
1370	113245	10655
1371	113301	10570
1372	113365	10486
1373	113428	10401
1374	113502	10318
1375	113564	10234
1376	113627	10149
1377	113720	10068
1378	113785	9984
1379	113847	9899
1380	113912	9815
1381	113988	9732
1382	114052	9648
1383	114116	9564
1384	114195	9481
1385	114269	9398
1386	114358	9316
1387	114419	9232
1388	114479	9148
1389	114580	9067
1390	114644	8983
1391	114707	8899
1392	114807	8818
1393	114881	8735
1394	114941	8651
1395	115005	8567
1396	115076	8484
1397	115144	8401
1398	115222	8318
1399	115300	8235
1400	115379	8153
1401	115448	8069
1402	115527	7987
1403	115624	7905
1404	115695	7822
1405	115773	7740
1406	115842	7656
1407	115947	7576
1408	116018	7493
1409	116091	7410
1410	116172	7327
1411	116322	7249
1412	116445	7169
1413	116560	7089
1414	116630	7006
1415	116720	6924
1416	116834	6843
1417	116899	6760
1418	116959	6676
1419	117031	6593
1420	117120	6511
1421	117224	6430
1422	117300	6347
1423	117370	6264
1424	117433	6180
1425	117497	6097
1426	117563	6014
1427	117651	5932
1428	117716	5848
1429	117786	5765
1430	117957	5687
1431	118030	5604
1432	118098	5521
1433	118163	5438
1434	118243	5355
1435	118326	5273
1436	118394	5190
1437	118465	5107
1438	118528	5024
1439	118622	4942
1440	118685	4859
1441	118751	4776
1442	118815	4693
1443	118891	4610
1444	119005	4529
1445	119131	4448
1446	119211	4366
1447	119321	4285
1448	119395	4202
1449	119457	4119
1450	119527	4036
1451	119602	3953
1452	119696	3871
1453	119763	3788
1454	119837	3706
1455	119902	3623
1456	119964	3540
1457	120102	3459
1458	120206	3377
1459	120294	3295
1460	120417	3214
1461	120581	3134
1462	120683	3052
1463	120746	2969
1464	120831	2886
1465	120898	2803
1466	120967	2721
1467	121036	2638
1468	121134	2556
1469	121235	2474
1470	121336	2392
1471	121408	2309
1472	121483	2226
1473	121549	2144
1474	121611	2061
1475	121715	1979
1476	121823	1897
1477	121954	1815
1478	122099	1733
1479	122210	1651
1480	122297	1568
1481	122380	1486
1482	122462	1403
1483	122580	1321
1484	122715	1239
1485	122803	1156
1486	122899	1074
1487	122997	991
1488	123080	909
1489	123170	826
1490	123260	744
1491	123363	661
1492	123448	578
1493	123516	496
1494	123598	413
1495	123729	330
1496	123866	248
1497	123987	165
1498	124144	82
1499	124277	0
