iter	Passed	Remaining
178	52205	385268
179	52624	385912
180	52900	385501
181	53184	385147
182	53517	385151
183	53826	384976
184	54193	385214
185	54590	385658
186	54831	384994
187	55113	384624
188	55443	384586
189	55738	384302
190	56085	384377
191	56493	384858
192	56763	384406
193	56977	383572
194	57302	383483
195	57608	383269
196	57924	383124
197	58241	382979
198	58548	382768
199	58906	382891
200	59137	382185
201	59430	381882
202	59872	382532
203	60265	382860
204	60780	383951
205	61204	384456
206	61640	385027
207	62039	385361
208	62393	385403
209	62754	385489
210	63023	385012
211	63365	384974
212	63603	384306
213	63870	383822
214	64095	383081
215	64329	382403
216	64582	381837
217	64797	381054
218	65101	380802
219	65437	380725
220	65605	379681
221	65830	378969
222	66159	378858
223	66391	378192
224	66624	377539
225	67015	377779
226	67226	377003
227	67507	376619
228	67864	376662
229	68214	376664
230	68619	376964
231	69075	377532
232	69443	377617
233	69722	377214
234	70031	376976
235	70303	376538
236	70613	376307
237	70998	376471
238	71263	375998
239	71533	375553
240	71781	374992
241	71963	374090
242	72160	373273
243	72524	373325
244	72758	372703
245	72948	371860
246	73321	371951
247	73758	372362
248	74148	372531
249	74472	372364
250	74701	371719
251	75011	371485
252	75362	371448
253	75655	371130
254	75996	371040
255	76245	370505
256	76545	370219
257	76866	370031
258	77161	369720
259	77431	369286
260	77624	368491
261	77980	368473
262	78329	368416
263	78599	367986
264	78963	368000
265	79202	367426
266	79454	366917
267	79672	366253
268	79908	365676
269	80286	365748
270	80606	365553
271	80887	365181
272	81180	364865
273	81570	364984
274	81991	365236
275	82355	365229
276	82772	365455
277	83018	364922
278	83348	364761
279	83707	364725
280	83953	364196
281	84288	364054
282	84545	363575
283	84746	362857
284	85068	362662
285	85258	361903
286	85651	362005
287	85968	361785
288	86194	361181
289	86511	360959
290	86892	361005
291	87314	361217
292	87697	361264
293	88016	361047
294	88267	360550
295	88531	360106
296	88894	360068
297	89192	359762
298	89489	359454
299	89857	359430
300	90102	358914
301	90302	358221
302	90559	357754
303	90763	357083
304	91071	356820
305	91344	356423
306	91622	356044
307	91954	355875
308	92272	355652
309	92799	356232
310	93016	355616
311	93224	354971
312	93411	354247
313	93695	353894
314	93972	353513
315	94252	353148
316	94511	352702
317	94681	351929
318	95009	351745
319	95272	351318
320	95714	351549
321	95951	351027
322	96298	350909
323	96656	350827
324	96917	350395
325	97226	350134
326	97559	349962
327	97820	349531
328	98033	348927
329	98298	348512
330	98497	347865
331	98708	347264
332	98975	346860
333	99219	346375
334	99413	345721
335	99602	345050
336	99783	344356
337	99954	343632
338	100335	343627
339	100544	343034
340	100782	342541
341	101104	342336
342	101304	341719
343	101524	341169
344	101732	340581
345	101919	339926
346	102302	339928
347	102544	339456
348	103012	339734
349	103468	339966
350	103771	339697
351	104060	339378
352	104301	338904
353	104532	338401
354	104858	338204
355	105038	337540
356	105291	337110
357	105480	336476
358	105666	335836
359	105843	335170
360	106114	334804
361	106340	334297
362	106514	333627
363	106681	332939
364	106904	332429
365	107078	331768
366	107251	331104
367	107472	330595
368	107653	329963
369	107863	329421
370	108036	328767
371	108221	328155
372	108413	327564
373	108669	327169
374	108917	326753
375	109333	326838
376	109592	326451
377	109942	326336
378	110208	325971
379	110520	325746
380	110941	325836
381	111281	325688
382	111522	325250
383	111816	324965
384	112043	324488
385	112276	324031
386	112550	323690
387	112787	323247
388	113103	323027
389	113324	322540
390	113664	322387
391	113861	321832
392	114092	321375
393	114250	320712
394	114516	320356
395	114800	320049
396	115058	319671
397	115467	319710
398	115734	319356
399	115962	318897
400	116178	318405
401	116579	318418
402	116754	317816
403	117041	317517
404	117237	316976
405	117451	316482
406	117801	316355
407	118075	316025
408	118385	315790
409	118613	315338
410	118915	315082
411	119173	314711
412	119422	314316
413	119670	313917
414	119849	313342
415	120065	312863
416	120266	312347
417	120658	312327
418	120899	311913
419	121146	311520
420	121394	311128
421	121620	310678
422	121855	310255
423	122104	309868
424	122432	309681
425	122794	309580
426	123000	309085
427	123391	309055
428	123702	308823
429	124039	308656
430	124496	308785
431	124837	308625
432	125035	308112
433	125234	307603
434	125524	307319
435	125825	307061
436	126026	306558
437	126366	306395
438	126640	306071
439	127032	306032
440	127288	305665
441	127528	305261
442	127723	304749
443	128044	304538
444	128276	304116
445	128497	303669
446	128769	303342
447	128983	302880
448	129153	302318
449	129345	301805
450	129650	301558
451	129830	301022
452	130012	300493
453	130192	299959
454	130509	299741
455	130824	299519
456	131117	299245
457	131434	299028
458	131845	299022
459	132071	298596
460	132304	298187
461	132692	298128
462	133033	297960
463	133297	297620
464	133694	297577
465	134075	297498
466	134472	297453
467	134854	297370
468	135205	297221
469	135499	296945
470	135784	296650
471	136087	296394
472	136384	296124
473	136583	295641
474	136878	295368
475	137054	294839
476	137225	294302
477	137609	294219
478	137776	293673
479	138064	293388
480	138456	293319
481	138633	292799
482	138869	292401
483	139044	291878
484	139325	291577
485	139651	291371
486	139831	290860
487	140090	290516
488	140316	290102
489	140552	289710
490	140802	289347
491	141099	289082
492	141424	288873
493	141757	288680
494	142185	288680
495	142433	288312
496	142697	287979
497	143032	287787
498	143306	287474
499	143602	287204
500	143865	286869
501	144308	286891
502	144522	286458
503	144755	286063
504	144948	285591
505	145313	285457
506	145586	285143
507	145996	285095
508	146174	284594
509	146406	284200
510	146720	283966
511	146886	283444
512	147184	283179
513	147461	282873
514	147654	282407
515	148016	282264
516	148244	281865
517	148415	281360
518	148587	280857
519	148828	280484
520	149054	280084
521	149388	279888
522	149766	279774
523	150032	279449
524	150280	279092
525	150531	278741
526	150832	278481
527	151165	278281
528	151379	277862
529	151637	277525
530	151827	277063
531	152030	276626
532	152273	276262
533	152588	276030
534	152793	275599
535	152988	275150
536	153236	274798
537	153422	274335
538	153755	274135
539	154019	273811
540	154279	273483
541	154623	273301
542	154844	272902
543	155042	272464
544	155377	272267
545	155779	272185
546	156187	272115
547	156418	271734
548	156773	271569
549	156976	271141
550	157231	270802
551	157416	270345
552	157776	270188
553	158159	270070
554	158549	269961
555	158888	269767
556	159275	269652
557	159513	269285
558	159745	268910
559	159928	268451
560	160276	268270
561	160607	268059
562	160830	267669
563	161056	267284
564	161288	266910
565	161708	266847
566	161877	266369
567	162058	265912
568	162378	265684
569	162656	265386
570	162829	264919
571	163102	264614
572	163279	264153
573	163461	263702
574	163677	263307
575	163859	262857
576	164073	262461
577	164236	261982
578	164602	261829
579	165049	261803
580	165436	261680
581	165742	261428
582	166084	261233
583	166390	260981
584	166572	260537
585	166897	260314
586	167088	259883
587	167428	259685
588	167695	259372
589	167943	259030
590	168299	258856
591	168482	258415
592	168729	258073
593	168980	257737
594	169340	257569
595	169740	257458
596	169993	257126
597	170281	256845
598	170488	256444
599	170775	256163
600	171035	255841
601	171219	255407
602	171386	254947
603	171560	254499
604	171721	254034
605	171944	253659
606	172262	253427
607	172806	253524
608	173011	253124
609	173288	252831
610	173472	252401
611	173804	252186
612	174102	251922
613	174401	251660
614	174649	251324
615	174825	250886
616	175006	250455
617	175186	250024
618	175438	249694
619	175867	249618
620	176095	249255
621	176513	249162
622	176771	248841
623	177055	248558
624	177234	248128
625	177532	247864
626	177750	247489
627	177967	247114
628	178194	246752
629	178447	246428
630	178614	245984
631	178805	245574
632	179132	245351
633	179452	245120
634	179789	244910
635	180101	244666
636	180388	244388
637	180633	244053
638	180987	243866
639	181172	243450
640	181548	243292
641	181785	242946
642	182066	242661
643	182247	242241
644	182454	241857
645	182847	241720
646	183092	241388
647	183265	240959
648	183483	240592
649	183672	240187
650	183884	239812
651	184063	239395
652	184386	239165
653	184642	238849
654	185014	238682
655	185396	238528
656	185646	238203
657	185903	237888
658	186089	237482
659	186347	237169
660	186542	236776
661	186979	236690
662	187376	236552
663	187698	236318
664	187944	235990
665	188129	235585
666	188340	235213
667	188561	234854
668	188839	234567
669	189078	234231
670	189559	234195
671	189787	233845
672	190019	233500
673	190460	233413
674	190667	233037
675	190935	232737
676	191219	232457
677	191407	232060
678	191626	231701
679	191819	231311
680	192016	230926
681	192314	230664
682	192499	230266
683	192772	229974
684	193073	229715
685	193378	229460
686	193580	229083
687	193765	228688
688	194009	228362
689	194278	228065
690	194550	227772
691	194752	227399
692	195135	227235
693	195550	227108
694	195741	226721
695	196086	226513
696	196381	226247
697	196817	226142
698	197159	225930
699	197511	225727
700	197760	225407
701	197947	225017
702	198168	224666
703	198391	224318
704	198585	223937
705	198873	223661
706	199067	223281
707	199252	222893
708	199560	222640
709	199786	222298
710	200163	222122
711	200459	221857
712	200657	221482
713	200836	221089
714	201148	220841
715	201324	220444
716	201530	220081
717	201855	219847
718	202031	219452
719	202203	219053
720	202396	218678
721	202620	218335
722	202791	217937
723	203000	217580
724	203182	217195
725	203373	216819
726	203645	216531
727	203836	216156
728	204033	215788
729	204251	215443
730	204440	215068
731	204612	214675
732	204784	214283
733	204963	213899
734	205184	213559
735	205435	213251
736	205707	212964
737	205957	212655
738	206146	212283
739	206333	211909
740	206549	211567
741	207004	211467
742	207346	211253
743	207640	210989
744	207858	210649
745	208021	210251
746	208188	209860
747	208484	209599
748	208762	209319
749	209027	209027
750	209297	208739
751	209678	208563
752	209967	208294
753	210285	208054
754	210521	207733
755	210711	207367
756	210976	207074
757	211227	206768
758	211405	206392
759	211655	206085
760	211903	205777
761	212196	205513
762	212365	205129
763	212603	204811
764	212765	204421
765	213134	204230
766	213308	203853
767	213489	203482
768	213656	203098
769	213834	202725
770	214036	202376
771	214204	201995
772	214371	201614
773	214551	201246
774	214776	200919
775	215043	200633
776	215242	200283
777	215442	199935
778	215630	199575
779	215889	199282
780	216129	198972
781	216633	198903
782	216895	198612
783	217288	198442
784	217576	198174
785	217752	197805
786	218040	197538
787	218294	197240
788	218528	196925
789	218705	196558
790	218898	196206
791	219071	195837
792	219247	195470
793	219454	195131
794	219668	194800
795	219842	194433
796	220096	194137
797	220328	193822
798	220518	193470
799	220697	193110
800	220966	192828
801	221200	192516
802	221433	192203
803	221608	191840
804	221792	191485
805	222093	191231
806	222484	191055
807	222775	190793
808	222956	190436
809	223289	190209
810	223578	189945
811	224035	189822
812	224250	189495
813	224556	189245
814	224742	188894
815	224927	188542
816	225118	188195
817	225318	187857
818	225529	187528
819	225735	187195
820	225945	186865
821	226133	186518
822	226393	186231
823	226562	185869
824	226751	185524
825	226933	185173
826	227270	184949
827	227479	184621
828	227856	184428
829	228075	184109
830	228304	183797
831	228493	183453
832	228747	183163
833	228948	182829
834	229183	182523
835	229718	182455
836	230033	182212
837	230375	181991
838	230645	181712
839	230829	181366
840	231197	181163
841	231519	180925
842	231766	180629
843	232189	180469
844	232492	180216
845	232759	179934
846	233183	179774
847	233578	179591
848	233902	179352
849	234157	179061
850	234485	178826
851	234693	178499
852	235092	178317
853	235392	178060
854	235561	177704
855	235746	177360
856	235923	177011
857	236104	176665
858	236395	176402
859	236652	176113
860	236845	175777
861	237033	175437
862	237227	175103
863	237393	174748
864	237632	174446
865	237835	174119
866	238133	173862
867	238399	173580
868	238711	173333
869	239040	173098
870	239327	172832
871	239499	172483
872	239818	172241
873	240166	172018
874	240336	171668
875	240602	171387
876	240815	171069
877	241000	170731
878	241178	170389
879	241463	170122
880	241648	169785
881	241832	169447
882	242124	169185
883	242405	168915
884	242592	168581
885	242863	168305
886	243024	167952
887	243359	167721
888	243732	167514
889	244035	167260
890	244293	166975
891	244597	166721
892	244820	166412
893	245021	166088
894	245318	165829
895	245573	165543
896	245975	165354
897	246196	165044
898	246518	164802
899	246928	164619
900	247204	164345
901	247374	164002
902	247705	163765
903	248066	163548
904	248449	163345
905	248941	163213
906	249216	162938
907	249447	162635
908	249681	162334
909	249983	162076
910	250308	161835
911	250499	161505
912	250697	161182
913	250927	160878
914	251148	160570
915	251360	160256
916	251598	159958
917	251894	159697
918	252102	159381
919	252468	159165
920	252809	158932
921	253157	158703
922	253394	158405
923	253703	158152
924	253907	157834
925	254096	157506
926	254371	157232
927	254734	157012
928	254895	156668
929	255135	156373
930	255511	156160
931	255928	155973
932	256254	155730
933	256827	155636
934	257230	155438
935	257595	155217
936	257798	154898
937	258003	154582
938	258326	154335
939	258626	154075
940	258842	153765
941	259048	153449
942	259320	153172
943	259495	152838
944	259699	152521
945	259935	152224
946	260117	151895
947	260403	151627
948	260645	151333
949	260938	151069
950	261142	150754
951	261373	150454
952	261634	150172
953	261824	149849
954	261998	149517
955	262173	149186
956	262384	148876
957	262568	148551
958	263013	148373
959	263320	148117
960	263591	147841
961	263808	147535
962	264052	147244
963	264285	146947
964	264512	146646
965	264738	146346
966	264929	146026
967	265305	145808
968	265662	145579
969	266102	145396
970	266551	145216
971	266928	144998
972	267317	144785
973	267699	144568
974	267897	144252
975	268075	143925
976	268482	143721
977	268826	143484
978	269246	143286
979	269524	143012
980	269751	142712
981	269927	142385
982	270284	142153
983	270583	141891
984	270821	141597
985	271121	141335
986	271293	141006
987	271533	140713
988	271798	140433
989	271964	140103
990	272196	139806
991	272370	139480
992	272593	139179
993	272782	138861
994	273003	138559
995	273176	138233
996	273521	137995
997	273874	137760
998	274119	137471
999	274291	137145
1000	274463	136820
1001	274639	136497
1002	274922	136227
1003	275289	135999
1004	275637	135761
1005	275906	135484
1006	276211	135225
1007	276493	134954
1008	276803	134697
1009	277109	134439
1010	277440	134192
1011	277676	133899
1012	277918	133609
1013	278109	133294
1014	278380	133019
1015	278611	132724
1016	278781	132400
1017	279003	132101
1018	279249	131814
1019	279501	131530
1020	279753	131245
1021	280003	130960
1022	280218	130658
1023	280535	130405
1024	280726	130092
1025	280905	129774
1026	281346	129578
1027	281687	129335
1028	281913	129039
1029	282138	128742
1030	282584	128546
1031	282863	128275
1032	283090	127980
1033	283424	127732
1034	283681	127450
1035	283936	127168
1036	284104	126847
1037	284275	126527
1038	284714	126326
1039	285066	126086
1040	285406	125842
1041	285816	125627
1042	286275	125434
1043	286615	125188
1044	286957	124943
1045	287151	124633
1046	287455	124371
1047	287715	124091
1048	287890	123773
1049	288109	123475
1050	288287	123160
1051	288464	122844
1052	288711	122558
1053	289156	122356
1054	289348	122047
1055	289567	121749
1056	289744	121434
1057	289928	121123
1058	290120	120815
1059	290397	120542
1060	290748	120300
1061	291039	120033
1062	291476	119826
1063	291850	119592
1064	292359	119414
1065	292747	119185
1066	292958	118885
1067	293334	118652
1068	293672	118403
1069	293849	118089
1070	294081	117797
1071	294313	117505
1072	294578	117227
1073	294784	116925
1074	295105	116669
1075	295346	116382
1076	295636	116113
1077	295964	115860
1078	296145	115548
1079	296338	115242
1080	296529	114936
1081	296709	114625
1082	296976	114348
1083	297161	114040
1084	297459	113774
1085	297721	113496
1086	297939	113200
1087	298110	112887
1088	298312	112586
1089	298797	112391
1090	299027	112101
1091	299266	111813
1092	299515	111530
1093	299739	111237
1094	299914	110927
1095	300190	110654
1096	300506	110395
1097	300868	110154
1098	301172	109890
1099	301368	109588
1100	301644	109315
1101	302038	109084
1102	302216	108776
1103	302477	108497
1104	302810	108244
1105	303045	107956
1106	303358	107696
1107	303526	107384
1108	303740	107089
1109	304028	106820
1110	304320	106553
1111	304553	106265
1112	304843	105996
1113	305039	105696
1114	305416	105457
1115	305738	105200
1116	305924	104896
1117	306217	104628
1118	306476	104349
1119	306757	104078
1120	306950	103777
1121	307206	103497
1122	307423	103204
1123	307719	102938
1124	307992	102664
1125	308170	102358
1126	308468	102092
1127	308683	101799
1128	308965	101529
1129	309159	101229
1130	309438	100957
1131	309756	100698
1132	310078	100440
1133	310250	100133
1134	310710	99920
1135	311040	99664
1136	311405	99419
1137	311623	99127
1138	311800	98823
1139	312240	98602
1140	312606	98357
1141	312794	98056
1142	313086	97788
1143	313401	97527
1144	313627	97238
1145	313940	96976
1146	314323	96736
1147	314583	96457
1148	314884	96191
1149	315148	95914
1150	315376	95626
1151	315568	95328
1152	315775	95033
1153	316033	94755
1154	316373	94501
1155	316690	94240
1156	317038	93988
1157	317215	93685
1158	317428	93393
1159	317877	93170
1160	318179	92905
1161	318684	92698
1162	318937	92417
1163	319138	92122
1164	319309	91818
1165	319521	91526
1166	319795	91252
1167	319964	90948
1168	320431	90729
1169	320785	90477
1170	321070	90206
1171	321414	89952
1172	321668	89672
1173	321986	89410
1174	322334	89156
1175	322633	88888
1176	322820	88590
1177	322991	88287
1178	323275	88016
1179	323491	87726
1180	323716	87439
1181	323983	87163
1182	324325	86907
1183	324588	86630
1184	324755	86327
1185	324996	86044
1186	325224	85758
1187	325525	85491
1188	325878	85238
1189	326087	84947
1190	326248	84643
1191	326606	84391
1192	326851	84110
1193	327166	83846
1194	327567	83605
1195	327907	83347
1196	328250	83090
1197	328416	82789
1198	328599	82492
1199	328771	82192
1200	329001	81908
1201	329426	81671
1202	329668	81389
1203	330002	81130
1204	330187	80834
1205	330725	80624
1206	330889	80323
1207	331339	80092
1208	331557	79804
1209	331880	79541
1210	332072	79247
1211	332254	78951
1212	332426	78653
1213	332782	78398
1214	332982	78106
1215	333358	77856
1216	333567	77567
1217	333864	77298
1218	334046	77003
1219	334243	76711
1220	334551	76445
1221	334805	76166
1222	335072	75891
1223	335264	75598
1224	335713	75364
1225	336008	75094
1226	336326	74830
1227	336596	74555
1228	336814	74269
1229	337113	74000
1230	337548	73761
1231	337751	73471
1232	337929	73176
1233	338160	72893
1234	338476	72628
1235	338888	72384
1236	339168	72110
1237	339522	71853
1238	339798	71579
1239	340167	71325
1240	340433	71049
1241	340684	70770
1242	340913	70486
1243	341108	70196
1244	341290	69902
1245	341498	69615
1246	341701	69326
1247	341941	69045
1248	342268	68782
1249	342456	68491
1250	342773	68225
1251	342959	67934
1252	343158	67645
1253	343349	67355
1254	343536	67064
1255	343720	66773
1256	344103	66521
1257	344313	66235
1258	344791	66000
1259	345226	65757
1260	345411	65466
1261	345640	65184
1262	345827	64893
1263	346070	64614
1264	346273	64327
1265	346548	64053
1266	346857	63786
1267	347144	63515
1268	347604	63275
1269	347837	62994
1270	348021	62704
1271	348327	62436
1272	348734	62186
1273	348980	61906
1274	349316	61644
1275	349809	61408
1276	350138	61143
1277	350535	60891
1278	350884	60629
1279	351173	60358
1280	351546	60100
1281	351818	59825
1282	352139	59559
1283	352331	59270
1284	352694	59011
1285	352976	58737
1286	353198	58454
1287	353641	58207
1288	353811	57916
1289	354044	57635
1290	354331	57362
1291	354561	57081
1292	354834	56806
1293	355076	56526
1294	355253	56237
1295	355527	55962
1296	355757	55681
1297	356115	55420
1298	356345	55138
1299	356623	54865
1300	356807	54577
1301	356983	54287
1302	357227	54009
1303	357661	53758
1304	357839	53470
1305	358329	53228
1306	358668	52963
1307	359006	52698
1308	359323	52430
1309	359507	52142
1310	359795	51869
1311	359992	51584
1312	360353	51322
1313	360530	51034
1314	360757	50752
1315	360932	50464
1316	361107	50176
1317	361474	49915
1318	361767	49643
1319	362143	49383
1320	362619	49136
1321	362824	48852
1322	362999	48564
1323	363189	48278
1324	363369	47992
1325	363552	47706
1326	363743	47420
1327	364007	47145
1328	364241	46866
1329	364425	46580
1330	364777	46316
1331	364995	46035
1332	365163	45748
1333	365496	45481
1334	365748	45204
1335	366125	44943
1336	366385	44667
1337	366557	44381
1338	366780	44101
1339	367209	43845
1340	367514	43575
1341	367759	43298
1342	368067	43027
1343	368297	42748
1344	368495	42466
1345	368680	42181
1346	368846	41895
1347	369017	41610
1348	369274	41334
1349	369638	41070
1350	369902	40796
1351	370096	40513
1352	370300	40232
1353	370489	39949
1354	370846	39684
1355	371207	39420
1356	371494	39147
1357	371722	38869
1358	371943	38590
1359	372224	38317
1360	372495	38043
1361	372656	37758
1362	372864	37477
1363	373047	37195
1364	373253	36915
1365	373505	36639
1366	373738	36362
1367	374001	36087
1368	374279	35814
1369	374462	35532
1370	374681	35254
1371	375054	34990
1372	375280	34712
1373	375503	34434
1374	375764	34160
1375	376121	33894
1376	376355	33617
1377	376587	33340
1378	376840	33065
1379	377215	32801
1380	377503	32529
1381	377698	32249
1382	377900	31969
1383	378100	31690
1384	378281	31409
1385	378464	31129
1386	378638	30847
1387	378886	30572
1388	379171	30300
1389	379465	30029
1390	379757	29758
1391	380140	29493
1392	380534	29229
1393	380781	28954
1394	381052	28681
1395	381306	28406
1396	381501	28127
1397	381838	27859
1398	382128	27587
1399	382371	27312
1400	382658	27040
1401	383064	26776
1402	383245	26496
1403	383583	26227
1404	383803	25951
1405	384061	25676
1406	384381	25406
1407	384573	25128
1408	384804	24852
1409	384980	24573
1410	385151	24293
1411	385454	24022
1412	385635	23744
1413	385809	23465
1414	386063	23191
1415	386261	22913
1416	386648	22647
1417	387156	22388
1418	387570	22123
1419	387872	21851
1420	388156	21579
1421	388391	21304
1422	388632	21029
1423	388886	20755
1424	389186	20483
1425	389593	20217
1426	389936	19947
1427	390192	19673
1428	390546	19404
1429	390768	19128
1430	390944	18850
1431	391201	18576
1432	391449	18302
1433	391628	18024
1434	391837	17748
1435	392153	17477
1436	392320	17199
1437	392601	16927
1438	392772	16649
1439	392963	16373
1440	393142	16096
1441	393360	15821
1442	393782	15554
1443	393954	15278
1444	394282	15007
1445	394544	14734
1446	394769	14459
1447	394968	14183
1448	395276	13912
1449	395446	13636
1450	395662	13361
1451	395867	13086
1452	396046	12810
1453	396457	12542
1454	396750	12270
1455	397045	11998
1456	397317	11725
1457	397586	11453
1458	397996	11184
1459	398209	10909
1460	398390	10634
1461	398613	10360
1462	398788	10085
1463	398978	9810
1464	399215	9537
1465	399464	9264
1466	399818	8993
1467	400119	8721
1468	400563	8453
1469	400840	8180
1470	401099	7907
1471	401455	7636
1472	401706	7363
1473	402116	7092
1474	402347	6819
1475	402627	6546
1476	402902	6274
1477	403220	6001
1478	403649	5731
1479	403948	5458
1480	404265	5186
1481	404479	4912
1482	404818	4640
1483	405141	4368
1484	405390	4094
1485	405576	3821
1486	405763	3547
1487	405943	3273
1488	406203	3000
1489	406503	2728
1490	406915	2456
1491	407092	2182
1492	407450	1910
1493	407781	1637
1494	408026	1364
1495	408323	1091
1496	408524	818
1497	408715	545
1498	408890	272
1499	409202	0
