iter	RMSE
283	0.4480352057
284	0.4480058407
285	0.4479613355
286	0.4479228436
287	0.4478849111
288	0.4478235583
289	0.4477672316
290	0.447736413
291	0.4477057241
292	0.4476299068
293	0.4476005147
294	0.447561593
295	0.4475080138
296	0.4474652231
297	0.4473791775
298	0.4473428456
299	0.4473035487
300	0.4472753367
301	0.4472669888
302	0.4472455827
303	0.4472334087
304	0.4471892722
305	0.4471199503
306	0.4470922781
307	0.4470514686
308	0.4470204036
309	0.4469460877
310	0.4469094293
311	0.4469019285
312	0.4468842938
313	0.446853189
314	0.4468254404
315	0.4467671948
316	0.4467145259
317	0.4467053383
318	0.4466947173
319	0.4466573817
320	0.446577409
321	0.4465173272
322	0.4464745199
323	0.4464443616
324	0.4464093792
325	0.4463622217
326	0.4463156806
327	0.4462857802
328	0.4462542492
329	0.4462373823
330	0.4462159473
331	0.4462064316
332	0.4461726297
333	0.446155154
334	0.4461165773
335	0.4461079238
336	0.4460845102
337	0.4460770137
338	0.4460400818
339	0.4460094474
340	0.4459965678
341	0.4459238912
342	0.4458927351
343	0.4458660464
344	0.4458542602
345	0.4458259882
346	0.4457777924
347	0.4457712459
348	0.4456693083
349	0.4455915097
350	0.4455668203
351	0.4455385452
352	0.445484661
353	0.4453597276
354	0.4453395237
355	0.4453288452
356	0.4453160203
357	0.4452909009
358	0.4452696363
359	0.4452638113
360	0.4452478822
361	0.4452092715
362	0.4452042481
363	0.4451978296
364	0.445179049
365	0.4451693484
366	0.4451524072
367	0.4451450621
368	0.4451315693
369	0.4451279117
370	0.4451163031
371	0.445112474
372	0.4450776607
373	0.4450576664
374	0.4450346177
375	0.4449909284
376	0.4449635574
377	0.4449425407
378	0.4449191624
379	0.4448807236
380	0.4448304189
381	0.4447122012
382	0.4447095993
383	0.4446952539
384	0.4446756042
385	0.4445726099
386	0.4445194415
387	0.4445115075
388	0.4444067589
389	0.4443936517
390	0.4443469551
391	0.4443240642
392	0.4443077224
393	0.4442985548
394	0.4442542573
395	0.4442270438
396	0.4441791256
397	0.4441505347
398	0.4441118924
399	0.4440957531
400	0.4440817445
401	0.4440356543
402	0.444025397
403	0.4440022977
404	0.4439805872
405	0.4439373995
406	0.4439073629
407	0.4438913088
408	0.4438818255
409	0.4438643571
410	0.4438471261
411	0.4438250153
412	0.4437780074
413	0.4437660471
414	0.4437618322
415	0.4436715923
416	0.4436544356
417	0.4436197935
418	0.4435765012
419	0.4435711711
420	0.4435450622
421	0.4435311648
422	0.4435196786
423	0.4434829532
424	0.4434623127
425	0.443441721
426	0.4434334212
427	0.4433609716
428	0.4433336458
429	0.4432860689
430	0.4432378634
431	0.4432139403
432	0.4432078617
433	0.44320442
434	0.4431821567
435	0.4431565882
436	0.4431512342
437	0.4431004444
438	0.4430450086
439	0.442999369
440	0.442974273
441	0.4429600661
442	0.4429258991
443	0.442905436
444	0.4428839067
445	0.4428584551
446	0.4428339171
447	0.4428217679
448	0.44281226
449	0.442809285
450	0.4427938952
451	0.4427886315
452	0.4427824464
453	0.4427768186
454	0.4427562417
455	0.4427077179
456	0.4426741557
457	0.4426423569
458	0.4426025395
459	0.442571785
460	0.4425409094
461	0.4425214735
462	0.4424943247
463	0.4424595781
464	0.4424252426
465	0.442375099
466	0.4423224491
467	0.4422825979
468	0.4422102641
469	0.4421770973
470	0.4421417143
471	0.4421163346
472	0.4420905156
473	0.4420451228
474	0.4420190658
475	0.4419985017
476	0.4419918648
477	0.4419404992
478	0.4419364108
479	0.4419225131
480	0.4419075282
481	0.4419030554
482	0.4418782259
483	0.4418597779
484	0.4418225235
485	0.4417689737
486	0.4417662391
487	0.4417498318
488	0.4417318664
489	0.4417093975
490	0.4416818563
491	0.4416712234
492	0.4416560496
493	0.441638389
494	0.4416186359
495	0.4416049336
496	0.4415810766
497	0.4415734932
498	0.4415395649
499	0.4415329419
500	0.441514662
501	0.4414802457
502	0.4414703857
503	0.44146626
504	0.4414634098
505	0.4414416068
506	0.4414170742
507	0.4413954703
508	0.4413920828
509	0.4413780992
510	0.4413412708
511	0.4413380379
512	0.4413233286
513	0.4413128775
514	0.4412941385
515	0.4412462055
516	0.4412354325
517	0.4412279046
518	0.4412188034
519	0.4412109684
520	0.4411921021
521	0.4411813033
522	0.4411672726
523	0.4411394734
524	0.4411324573
525	0.4411194124
526	0.4410990177
527	0.4410669335
528	0.4410240546
529	0.4410114724
530	0.4410084728
531	0.4409985983
532	0.4409838184
533	0.4409638416
534	0.4409426438
535	0.4409345044
536	0.4408972688
537	0.4408948542
538	0.4408705662
539	0.4408465711
540	0.44081467
541	0.4407925524
542	0.4407854105
543	0.4407787431
544	0.4407580483
545	0.4407411154
546	0.4407190398
547	0.4407123421
548	0.4407004808
549	0.4406716313
550	0.4406416451
551	0.4406356381
552	0.4405994252
553	0.4405770728
554	0.4405526898
555	0.4405422097
556	0.4405215555
557	0.4405015541
558	0.440477991
559	0.440472028
560	0.4404585988
561	0.440434132
562	0.4404238161
563	0.4404184427
564	0.4404034429
565	0.4403918099
566	0.44038824
567	0.4403836126
568	0.4403617119
569	0.4403497099
570	0.4403470962
571	0.4403413685
572	0.4403381686
573	0.4403356202
574	0.4403274125
575	0.440320398
576	0.4403105742
577	0.4403073885
578	0.4402901854
579	0.4402744503
580	0.4402619602
581	0.4402392552
582	0.4402333499
583	0.4402179923
584	0.4402146628
585	0.440203592
586	0.4401742487
587	0.4401153794
588	0.4400896915
589	0.4400779484
590	0.4400668316
591	0.4400638362
592	0.440052998
593	0.4400359405
594	0.4400258209
595	0.4400135312
596	0.4399940678
597	0.4399833972
598	0.4399773893
599	0.4399680105
600	0.4399508632
601	0.4399371194
602	0.4399335424
603	0.4399313574
604	0.4399259186
605	0.439911088
606	0.4398789497
607	0.4398409008
608	0.4398313982
609	0.4398098034
610	0.4398075546
611	0.4397546704
612	0.4397381938
613	0.4397132635
614	0.4396890848
615	0.439688065
616	0.4396836948
617	0.4396777842
618	0.4396687984
619	0.4396580025
620	0.4396526443
621	0.4396377975
622	0.4396244327
623	0.4396144443
624	0.4396124188
625	0.4395794712
626	0.4395743597
627	0.4395705153
628	0.4395630657
629	0.4395480567
630	0.4395387689
631	0.4395337325
632	0.4394838569
633	0.43946877
634	0.4394459454
635	0.4394388845
636	0.4394342274
637	0.4394179303
638	0.4394033345
639	0.4394000731
640	0.43936517
641	0.4393602658
642	0.4393420229
643	0.4393335622
644	0.4393254078
645	0.4393074891
646	0.4392957439
647	0.4392928296
648	0.4392816207
649	0.43927719
650	0.4392690912
651	0.4392625765
652	0.4392505244
653	0.4392461761
654	0.4392260807
655	0.4391959114
656	0.4391885244
657	0.439165436
658	0.4391637782
659	0.4391572064
660	0.4391512069
661	0.4391403954
662	0.4391238375
663	0.4391178824
664	0.4391158904
665	0.4391126331
666	0.4391072139
667	0.4391021975
668	0.4390880036
669	0.4390834684
670	0.4390747449
671	0.439072343
672	0.4390635661
673	0.4390516112
674	0.4390490302
675	0.4390468577
676	0.4390357993
677	0.4390349021
678	0.4390333113
679	0.4390240447
680	0.4390220675
681	0.4390151497
682	0.4390114875
683	0.4389987776
684	0.438985151
685	0.4389783563
686	0.4389703215
687	0.4389679883
688	0.4389631084
689	0.4389554942
690	0.4389250665
691	0.4389165958
692	0.4389067231
693	0.4388948786
694	0.4388904974
695	0.4388814598
696	0.4388618188
697	0.438851313
698	0.4388388814
699	0.4388301338
700	0.4388212968
701	0.4388161542
702	0.4388069861
703	0.4388008753
704	0.4387942414
705	0.4387880048
706	0.4387858481
707	0.4387839099
708	0.4387737634
709	0.4387562343
710	0.4387356175
711	0.4387282482
712	0.4387257501
713	0.4387222003
714	0.4386897156
715	0.4386878228
716	0.4386785451
717	0.4386495066
718	0.4386472143
719	0.4386457023
720	0.4386389
721	0.4386302195
722	0.4386249992
723	0.4386211644
724	0.4386190392
725	0.4386032706
726	0.4385922181
727	0.438587646
728	0.4385770115
729	0.4385545002
730	0.4385494764
731	0.4385472435
732	0.4385458566
733	0.4385435525
734	0.4385382789
735	0.4385301047
736	0.438519957
737	0.4385076843
738	0.4385020067
739	0.4384971639
740	0.438485668
741	0.4384595835
742	0.4384469014
743	0.438436742
744	0.4384347913
745	0.4384330489
746	0.4384312169
747	0.4384206693
748	0.4384126057
749	0.4384043633
750	0.4383753901
751	0.4383704241
752	0.4383656666
753	0.4383517166
754	0.4383378006
755	0.4383343653
756	0.438325978
757	0.4383198834
758	0.4383182744
759	0.438314776
760	0.4383100703
761	0.4382930859
762	0.4382871215
763	0.4382768395
764	0.4382750358
765	0.4382713179
766	0.4382693988
767	0.438262249
768	0.4382611259
769	0.4382593479
770	0.4382537895
771	0.438252943
772	0.4382513712
773	0.4382495446
774	0.4382431023
775	0.4382213175
776	0.438216226
777	0.438212143
778	0.4382049947
779	0.4381998947
780	0.4381961141
781	0.4381870778
782	0.4381837368
783	0.4381606204
784	0.4381562893
785	0.4381505988
786	0.4381466939
787	0.4381417204
788	0.4381413857
789	0.4381373202
790	0.4381337004
791	0.4381320972
792	0.4381307787
793	0.4381185755
794	0.4381152771
795	0.4381099862
796	0.438083766
797	0.4380715656
798	0.4380504447
799	0.4380479289
800	0.4380441976
801	0.4380413764
802	0.4380385383
803	0.4380349331
804	0.4380339618
805	0.4380282128
806	0.4380151801
807	0.4379958303
808	0.437986651
809	0.43798021
810	0.4379579206
811	0.4379367768
812	0.4379363839
813	0.4379168392
814	0.4379129506
815	0.4379116888
816	0.4379078824
817	0.4379050132
818	0.4378949885
819	0.43787065
820	0.4378530595
821	0.4378493956
822	0.4378395498
823	0.4378341724
824	0.4378333303
825	0.4378303996
826	0.4378205468
827	0.4378138676
828	0.4378015075
829	0.4377976934
830	0.4377897749
831	0.4377881839
832	0.4377715877
833	0.4377639455
834	0.4377583938
835	0.4377404686
836	0.4377277537
837	0.4377191696
838	0.4377042417
839	0.4377025813
840	0.4376900529
841	0.4376812506
842	0.4376749292
843	0.4376678159
844	0.4376514622
845	0.4376437358
846	0.4376379661
847	0.4376294728
848	0.4376232959
849	0.4376174045
850	0.4376140981
851	0.4376066611
852	0.4375884988
853	0.4375833679
854	0.437580419
855	0.437579241
856	0.4375764808
857	0.4375732867
858	0.4375602187
859	0.4375426238
860	0.4375307537
861	0.437526719
862	0.4375256145
863	0.4375249023
864	0.4375218842
865	0.4375215152
866	0.4375147871
867	0.4375099495
868	0.4375083875
869	0.437507597
870	0.4375063591
871	0.4375060849
872	0.4374879045
873	0.4374744701
874	0.4374699053
875	0.4374651384
876	0.4374637324
877	0.4374603423
878	0.4374557054
879	0.4374448367
880	0.4374340853
881	0.4374333351
882	0.4374257235
883	0.4374100861
884	0.437409417
885	0.4374072102
886	0.4374065793
887	0.4374044208
888	0.4373851519
889	0.437365727
890	0.4373621259
891	0.4373515187
892	0.4373411955
893	0.4373392921
894	0.4373153246
895	0.4373152584
896	0.4372977553
897	0.4372952953
898	0.4372848572
899	0.4372289737
900	0.4372265374
901	0.4372259386
902	0.4372066897
903	0.4371962802
904	0.4371836339
905	0.4371719159
906	0.4371707905
907	0.437161621
908	0.4371571945
909	0.4371454115
910	0.4371240546
911	0.437087919
912	0.4370876611
913	0.4370850341
914	0.437074111
915	0.4370673808
916	0.4370516954
917	0.4370456563
918	0.4370451056
919	0.4370387167
920	0.4370093279
921	0.4369927214
922	0.4369872001
923	0.4369752059
924	0.436949997
925	0.4369457741
926	0.4369301573
927	0.4369223602
928	0.4369213767
929	0.4369122528
930	0.4368973189
931	0.4368470792
932	0.4368335954
933	0.4368261157
934	0.4368209438
935	0.4368135742
936	0.4368076118
937	0.4368029347
938	0.4367894456
939	0.4367840331
940	0.4367821079
941	0.4367756313
942	0.4367510588
943	0.4367493721
944	0.4367433205
945	0.436737676
946	0.4367329729
947	0.4367210291
948	0.4367111626
949	0.4366820753
950	0.4366752312
951	0.4366623256
952	0.4366507399
953	0.4366450546
954	0.4366434563
955	0.4366379086
956	0.4366156962
957	0.4366142046
958	0.4365967464
959	0.4365882963
960	0.4365758142
961	0.4365698398
962	0.4365508907
963	0.436539532
964	0.4365245292
965	0.4365125601
966	0.4365076515
967	0.4364965392
968	0.436477724
969	0.4364662053
970	0.4364581223
971	0.4364462983
972	0.4364384052
973	0.4364269149
974	0.4364235499
975	0.4364171659
976	0.4363996943
977	0.4363891459
978	0.436386061
979	0.4363841472
980	0.4363775867
981	0.4363729765
982	0.4363513753
983	0.4363385605
984	0.4363236249
985	0.4363186491
986	0.4363173225
987	0.4363092687
988	0.4362892691
989	0.4362878301
990	0.4362694993
991	0.4362686914
992	0.4362660076
993	0.4362578318
994	0.436251846
995	0.4362494954
996	0.4362328596
997	0.4361911189
998	0.4361839471
999	0.436181535
1000	0.4361802003
1001	0.4361793046
1002	0.4361678131
1003	0.4361481217
1004	0.436134777
1005	0.4361325282
1006	0.4361261357
1007	0.4361155359
1008	0.436099289
1009	0.4360626991
1010	0.4360556391
1011	0.4360397033
1012	0.4360276628
1013	0.4360236468
1014	0.4360206823
1015	0.4360157705
1016	0.4360139973
1017	0.4359915516
1018	0.4359877726
1019	0.4359780355
1020	0.4359636363
1021	0.4359343724
1022	0.4359306053
1023	0.4359100119
1024	0.4359072621
1025	0.4359050556
1026	0.4358896108
1027	0.4358852747
1028	0.4358823936
1029	0.4358679821
1030	0.4358625761
1031	0.4358468198
1032	0.4358402793
1033	0.435828836
1034	0.4358255135
1035	0.435804108
1036	0.4357985593
1037	0.4357919551
1038	0.4357796976
1039	0.435760569
1040	0.4357542917
1041	0.435742938
1042	0.435735575
1043	0.4357223122
1044	0.4357094073
1045	0.4357083346
1046	0.435703948
1047	0.4356955008
1048	0.4356949904
1049	0.4356917085
1050	0.4356887315
1051	0.435686195
1052	0.4356744793
1053	0.4356569974
1054	0.4356469225
1055	0.4356385047
1056	0.4356375849
1057	0.4356367361
1058	0.4356344434
1059	0.4356282644
1060	0.4356162476
1061	0.4355879302
1062	0.435571116
1063	0.4355465047
1064	0.4355321335
1065	0.4355179744
1066	0.4355157727
1067	0.4355088112
1068	0.4354997036
1069	0.4354976678
1070	0.4354885134
1071	0.4354735393
1072	0.4354728731
1073	0.4354611445
1074	0.4354554788
1075	0.4354508906
1076	0.4354434277
1077	0.435438209
1078	0.4354374914
1079	0.4354317613
1080	0.435422987
1081	0.4354199619
1082	0.435406271
1083	0.4354037362
1084	0.4353949819
1085	0.4353805162
1086	0.4353791976
1087	0.4353769204
1088	0.4353717077
1089	0.435361681
1090	0.4353564311
1091	0.4353402167
1092	0.4353200826
1093	0.4353080569
1094	0.4353010819
1095	0.4352921211
1096	0.4352851253
1097	0.4352833286
1098	0.4352736411
1099	0.4352713391
1100	0.4352611721
1101	0.4352578248
1102	0.4352518141
1103	0.4352484032
1104	0.4352338615
1105	0.4352324743
1106	0.4352214772
1107	0.4352196374
1108	0.4352180163
1109	0.4352163665
1110	0.4352083489
1111	0.4352028705
1112	0.4351999022
1113	0.435191743
1114	0.4351905785
1115	0.4351738371
1116	0.4351714178
1117	0.4351682527
1118	0.4351640979
1119	0.435157804
1120	0.4351566686
1121	0.4351506546
1122	0.4351471596
1123	0.4351413739
1124	0.4351403976
1125	0.4351394287
1126	0.4351379058
1127	0.4351306111
1128	0.4351285229
1129	0.4351210822
1130	0.4351136647
1131	0.4351076841
1132	0.435098967
1133	0.4350964745
1134	0.4350902483
1135	0.4350807499
1136	0.4350511335
1137	0.4350436802
1138	0.435040018
1139	0.4350347039
1140	0.435027818
1141	0.4350265311
1142	0.4350242069
1143	0.4350234145
1144	0.4350163301
1145	0.4350149811
1146	0.4350122532
1147	0.4350043269
1148	0.4350002378
1149	0.4349944894
1150	0.4349898198
1151	0.4349873112
1152	0.4349857725
1153	0.4349828812
1154	0.4349671264
1155	0.434962617
1156	0.4349586136
1157	0.4349574829
1158	0.4349544811
1159	0.4349418153
1160	0.4349374623
1161	0.4349244252
1162	0.4349175907
1163	0.4349145885
1164	0.4349099294
1165	0.434904936
1166	0.4349007934
1167	0.4348992265
1168	0.4348854706
1169	0.4348793304
1170	0.4348774833
1171	0.4348760328
1172	0.4348720799
1173	0.4348655029
1174	0.4348510332
1175	0.4348370109
1176	0.4348362799
1177	0.4348345712
1178	0.43483325
1179	0.4348274715
1180	0.4348161603
1181	0.4348123663
1182	0.4348065579
1183	0.4348025344
1184	0.4348009574
1185	0.4347848809
1186	0.4347803236
1187	0.4347715184
1188	0.4347648117
1189	0.4347633755
1190	0.4347573518
1191	0.4347269511
1192	0.4347177189
1193	0.4347082644
1194	0.4347054946
1195	0.4346911385
1196	0.4346836442
1197	0.4346825628
1198	0.4346719456
1199	0.4346646485
1200	0.4346551941
1201	0.4346473532
1202	0.4346452527
1203	0.4346395629
1204	0.4346375831
1205	0.4346259702
1206	0.4346247794
1207	0.4346106998
1208	0.4346017278
1209	0.4345972165
1210	0.4345958957
1211	0.4345920644
1212	0.4345886657
1213	0.4345853615
1214	0.434580942
1215	0.4345745357
1216	0.4345699099
1217	0.4345669547
1218	0.4345637625
1219	0.4345543338
1220	0.4345503256
1221	0.4345493533
1222	0.4345439997
1223	0.4345367629
1224	0.4345359359
1225	0.4345336296
1226	0.4345299168
1227	0.4345233612
1228	0.4345217485
1229	0.434520987
1230	0.4345136384
1231	0.4345021427
1232	0.434499029
1233	0.4344927233
1234	0.4344884093
1235	0.4344779655
1236	0.4344698424
1237	0.4344566935
1238	0.4344513889
1239	0.434425754
1240	0.4344183951
1241	0.4344157083
1242	0.4344084071
1243	0.4344056389
1244	0.4344043953
1245	0.4344022518
1246	0.4343998908
1247	0.4343969685
1248	0.4343919622
1249	0.434389743
1250	0.4343824438
1251	0.434380512
1252	0.4343778425
1253	0.434374447
1254	0.4343711773
1255	0.4343691019
1256	0.4343574116
1257	0.4343555115
1258	0.4343500363
1259	0.4343408804
1260	0.4343391048
1261	0.4343368489
1262	0.4343356382
1263	0.4343288226
1264	0.434327683
1265	0.4343213335
1266	0.4343173067
1267	0.4343143972
1268	0.4343071454
1269	0.4342965573
1270	0.4342926133
1271	0.4342760232
1272	0.434267614
1273	0.4342652104
1274	0.4342570344
1275	0.4342455306
1276	0.4342401489
1277	0.4342296362
1278	0.4342280825
1279	0.4342225191
1280	0.4341984287
1281	0.4341835935
1282	0.4341775967
1283	0.4341751966
1284	0.4341712993
1285	0.4341657625
1286	0.4341638925
1287	0.4341596244
1288	0.4341521999
1289	0.434141584
1290	0.4341406923
1291	0.4341358466
1292	0.4341349804
1293	0.4341341352
1294	0.4341333352
1295	0.4341285253
1296	0.4341195506
1297	0.4341136773
1298	0.4341085144
1299	0.4341056367
1300	0.4341002866
1301	0.4340961307
1302	0.4340932656
1303	0.4340793301
1304	0.4340749978
1305	0.4340626815
1306	0.4340597911
1307	0.4340466652
1308	0.4340438715
1309	0.4340399995
1310	0.4340364545
1311	0.4340339108
1312	0.4340267021
1313	0.4340250053
1314	0.4340163018
1315	0.4340126685
1316	0.4340112033
1317	0.4340074715
1318	0.4339923778
1319	0.4339573131
1320	0.4339533985
1321	0.4339509013
1322	0.4339495393
1323	0.4339472185
1324	0.4339433259
1325	0.4339406431
1326	0.4339295502
1327	0.4339287568
1328	0.4339208033
1329	0.4339166712
1330	0.4339133078
1331	0.4339121709
1332	0.4339110681
1333	0.4339055477
1334	0.4338994292
1335	0.4338882786
1336	0.4338857285
1337	0.433884461
1338	0.4338834792
1339	0.4338819072
1340	0.4338800069
1341	0.433869619
1342	0.4338668818
1343	0.433860011
1344	0.4338585915
1345	0.4338546191
1346	0.4338523609
1347	0.4338480187
1348	0.4338414128
1349	0.4338164436
1350	0.4338077195
1351	0.4338053798
1352	0.4338046244
1353	0.4337966695
1354	0.4337953677
1355	0.4337821266
1356	0.4337799115
1357	0.4337740657
1358	0.4337712498
1359	0.4337680354
1360	0.4337554487
1361	0.4337551013
1362	0.4337527319
1363	0.4337512563
1364	0.4337500705
1365	0.4337482361
1366	0.4337450649
1367	0.4337344735
1368	0.4337237828
1369	0.4337222498
1370	0.4337116334
1371	0.433705416
1372	0.4337010133
1373	0.4336962168
1374	0.4336739221
1375	0.4336447758
1376	0.4336397391
1377	0.4336358138
1378	0.4336257172
1379	0.4335842305
1380	0.4335616116
1381	0.4335578974
1382	0.4335533387
1383	0.4335491779
1384	0.4335474578
1385	0.4335452175
1386	0.433543483
1387	0.4335399831
1388	0.4335387627
1389	0.4335352614
1390	0.433534794
1391	0.4335027265
1392	0.433493506
1393	0.4334930807
1394	0.4334883852
1395	0.4334603186
1396	0.4334546047
1397	0.4334431675
1398	0.4334331315
1399	0.4334286042
1400	0.4334263898
1401	0.4334234094
1402	0.4334204862
1403	0.4334002102
1404	0.4333957054
1405	0.4333924261
1406	0.4333887541
1407	0.4333859496
1408	0.433374442
1409	0.433371675
1410	0.4333699738
1411	0.4333419402
1412	0.4333364383
1413	0.4333349045
1414	0.4333288685
1415	0.4333266713
1416	0.4333236825
1417	0.4333067203
1418	0.4333045192
1419	0.4333013925
1420	0.4333000998
1421	0.4332880779
1422	0.4332872106
1423	0.4332855992
1424	0.4332805352
1425	0.4332679237
1426	0.4332479398
1427	0.4332351212
1428	0.433231802
1429	0.4332298574
1430	0.4332280402
1431	0.4332259363
1432	0.4332246191
1433	0.4332221705
1434	0.4332180704
1435	0.4332099944
1436	0.4332055404
1437	0.4331965064
1438	0.4331923233
1439	0.4331873889
1440	0.4331842284
1441	0.4331821194
1442	0.4331714119
1443	0.4331704293
1444	0.4331645134
1445	0.4331592656
1446	0.4331577988
1447	0.433156397
1448	0.4331463785
1449	0.4331455366
1450	0.4331358779
1451	0.433130402
1452	0.433128789
1453	0.4331175678
1454	0.4331155976
1455	0.433107936
1456	0.4331068242
1457	0.4330980003
1458	0.433081998
1459	0.4330775613
1460	0.4330768122
1461	0.4330730252
1462	0.4330723269
1463	0.4330629595
1464	0.4330569863
1465	0.4330538142
1466	0.4330446407
1467	0.4330420837
1468	0.4330402481
1469	0.4330396079
1470	0.4330280967
1471	0.4330151192
1472	0.4330094042
1473	0.4330023889
1474	0.4329983002
1475	0.4329886237
1476	0.4329850767
1477	0.4329758568
1478	0.432967475
1479	0.432964113
1480	0.4329625094
1481	0.4329614677
1482	0.4329596565
1483	0.4329514977
1484	0.4329499631
1485	0.4329470217
1486	0.4329444384
1487	0.4329418439
1488	0.4329399293
1489	0.4329352299
1490	0.4329249692
1491	0.4329234876
1492	0.4329166372
1493	0.4329163004
1494	0.4329105372
1495	0.4328961774
1496	0.4328955912
1497	0.4328952789
1498	0.4328946709
1499	0.4328892177
