iter	RMSE
307	0.4534261151
308	0.453391328
309	0.4532897648
310	0.4532501534
311	0.453206467
312	0.4531737398
313	0.4530863456
314	0.4529978546
315	0.4529682359
316	0.4529140242
317	0.4528980782
318	0.4528715599
319	0.4528613559
320	0.4528223493
321	0.4527733629
322	0.4527617708
323	0.4527307084
324	0.4526501839
325	0.4525655179
326	0.4525094596
327	0.4524947571
328	0.4524701464
329	0.4524327817
330	0.4523613809
331	0.4523176547
332	0.4522823437
333	0.4522512748
334	0.4521988499
335	0.4521850805
336	0.4521483734
337	0.4521154391
338	0.4520898992
339	0.4520331997
340	0.4519606917
341	0.4519310142
342	0.4519178803
343	0.4518575116
344	0.4518090863
345	0.4517886559
346	0.4517655703
347	0.4517219912
348	0.4516812384
349	0.4516702715
350	0.4516611043
351	0.4515914829
352	0.4515588729
353	0.4514902593
354	0.4514694847
355	0.4514496027
356	0.451441243
357	0.4513950187
358	0.4513576119
359	0.4513342864
360	0.4512759305
361	0.4512548623
362	0.4512039147
363	0.4511346292
364	0.4510955934
365	0.4510552093
366	0.4510198463
367	0.4509750824
368	0.4509109367
369	0.4509035514
370	0.4508962084
371	0.4508799572
372	0.4508435765
373	0.4507505869
374	0.4507307802
375	0.4506831631
376	0.4506189185
377	0.4505997234
378	0.4505651928
379	0.4505295582
380	0.4505118179
381	0.4504787418
382	0.4504466594
383	0.4504190528
384	0.4504022636
385	0.4503574135
386	0.4503298179
387	0.4502858357
388	0.4502650049
389	0.4502208419
390	0.4501363211
391	0.4500704531
392	0.4499640984
393	0.4499443413
394	0.4499304518
395	0.4499154808
396	0.4499048926
397	0.4498898858
398	0.4498757796
399	0.4498631974
400	0.4498030584
401	0.4497948308
402	0.4497863457
403	0.4497329001
404	0.44972764
405	0.4496996578
406	0.4496919189
407	0.4496857298
408	0.4496711439
409	0.4496655926
410	0.4495707871
411	0.4495481597
412	0.4495416546
413	0.4495290288
414	0.4495216084
415	0.4494605106
416	0.4494452306
417	0.4494384528
418	0.4494131292
419	0.4493839343
420	0.4493711588
421	0.4493074054
422	0.4492861571
423	0.4492628238
424	0.4492357499
425	0.4492214622
426	0.4492125747
427	0.4491895185
428	0.4491783349
429	0.4491587483
430	0.4491452741
431	0.4491371887
432	0.4491280006
433	0.4491149054
434	0.449105339
435	0.4490930581
436	0.4490841502
437	0.4490542253
438	0.4490167619
439	0.448967101
440	0.4489526225
441	0.4489195822
442	0.4488463847
443	0.4488320721
444	0.4487990358
445	0.4487930342
446	0.4487818482
447	0.4487625054
448	0.4487371288
449	0.4487302835
450	0.4487005412
451	0.4486782193
452	0.4486542009
453	0.448648678
454	0.4486160133
455	0.4486109127
456	0.448581679
457	0.4485742072
458	0.4485677883
459	0.4485625285
460	0.4485218952
461	0.4484883254
462	0.4484844895
463	0.4484347059
464	0.4484158797
465	0.4483929305
466	0.4483626698
467	0.448308949
468	0.448281167
469	0.4482657009
470	0.4482447953
471	0.4482188319
472	0.4481528369
473	0.4480896063
474	0.4480863826
475	0.4480161331
476	0.4480102221
477	0.4480019928
478	0.4479796043
479	0.4479541911
480	0.4479430893
481	0.4479184279
482	0.4478708031
483	0.4478580985
484	0.4478491594
485	0.4478170691
486	0.447811705
487	0.4477693864
488	0.4477612023
489	0.4477423629
490	0.4477140308
491	0.447679367
492	0.447662588
493	0.4476590871
494	0.4476171533
495	0.4475975402
496	0.4475545178
497	0.4475385718
498	0.4475056917
499	0.4474840358
500	0.4474613505
501	0.4474354403
502	0.4474183501
503	0.4473852766
504	0.4473766754
505	0.4473677911
506	0.4473463744
507	0.4473259929
508	0.4473077128
509	0.4472663896
510	0.447258729
511	0.4472279903
512	0.4472111396
513	0.4471538115
514	0.4471342325
515	0.4471250101
516	0.4470969077
517	0.4470858331
518	0.4470443355
519	0.4470125243
520	0.4469972502
521	0.4469732218
522	0.4469442493
523	0.4469395383
524	0.4469307445
525	0.4469086933
526	0.4468837328
527	0.44685541
528	0.4468398216
529	0.4468201143
530	0.4467975613
531	0.4467826339
532	0.4467690466
533	0.4467419608
534	0.4467133745
535	0.4466963879
536	0.4466844153
537	0.4466652182
538	0.4466613592
539	0.4466390291
540	0.4466006464
541	0.4465664689
542	0.4465557079
543	0.4465465178
544	0.4465420586
545	0.4465360726
546	0.446524697
547	0.4465034973
548	0.4464527723
549	0.4464421495
550	0.4464136934
551	0.4464092199
552	0.4463830095
553	0.4463568378
554	0.4463218323
555	0.4463080221
556	0.4462921689
557	0.446278314
558	0.446256863
559	0.4462278151
560	0.446219716
561	0.4461988893
562	0.4461717632
563	0.446163761
564	0.4461398903
565	0.4461059456
566	0.4460922364
567	0.4460702021
568	0.4460634811
569	0.4460536042
570	0.4460424144
571	0.4460238156
572	0.446010592
573	0.4459939448
574	0.445987022
575	0.4459832526
576	0.4459396382
577	0.4459048701
578	0.4458997125
579	0.4458962405
580	0.4458798276
581	0.4458531376
582	0.4458246494
583	0.4458039809
584	0.4457602814
585	0.4457395854
586	0.4456948766
587	0.4456899383
588	0.4456864995
589	0.4456486531
590	0.4456398669
591	0.4456231945
592	0.4456211864
593	0.4456101135
594	0.4455844814
595	0.445548119
596	0.4455310788
597	0.4455254206
598	0.4455114969
599	0.4455057934
600	0.445493293
601	0.4454799274
602	0.445441721
603	0.4454235158
604	0.4454002116
605	0.4453847923
606	0.4453817231
607	0.44536661
608	0.4453485593
609	0.4453328163
610	0.4453079451
611	0.4452927535
612	0.4452793301
613	0.4452577665
614	0.4452513102
615	0.4452257127
616	0.4451653852
617	0.4451540413
618	0.4451358512
619	0.4451206007
620	0.4451023835
621	0.4450740226
622	0.4450550952
623	0.4450457067
624	0.4450379734
625	0.4449733597
626	0.4449638386
627	0.4449608991
628	0.4449564484
629	0.4449135996
630	0.4448554856
631	0.4448313741
632	0.4448044216
633	0.4447771772
634	0.4447525656
635	0.4446975316
636	0.4446587512
637	0.4446466793
638	0.4446237359
639	0.4446148212
640	0.4446057929
641	0.4446007563
642	0.4445692202
643	0.4445541209
644	0.4445319336
645	0.444524292
646	0.4445106468
647	0.4444839958
648	0.4444696763
649	0.444460668
650	0.444456371
651	0.4444387628
652	0.4444285239
653	0.4444004857
654	0.4443728918
655	0.4443358262
656	0.44433264
657	0.4443272868
658	0.4443176759
659	0.4443081868
660	0.4442957198
661	0.4442529293
662	0.4442382717
663	0.4442233009
664	0.4442102799
665	0.4441908006
666	0.4441565331
667	0.4441432152
668	0.4441271994
669	0.4441201264
670	0.4441040255
671	0.4440537968
672	0.444050831
673	0.4440350912
674	0.4440084749
675	0.444000638
676	0.4439756513
677	0.4439691475
678	0.4439321261
679	0.4439084908
680	0.4438935215
681	0.4438785922
682	0.4438551925
683	0.4438435417
684	0.4438316689
685	0.4438246233
686	0.4438120088
687	0.4438083997
688	0.4438015761
689	0.4437882046
690	0.4437611741
691	0.443756331
692	0.4437391409
693	0.4437170692
694	0.4437013469
695	0.4436943342
696	0.4436817511
697	0.4436751257
698	0.4436708537
699	0.4436630038
700	0.4436562301
701	0.4436460814
702	0.4436411283
703	0.4436350425
704	0.4436319989
705	0.443625852
706	0.4436103454
707	0.4436059721
708	0.4436002369
709	0.44357848
710	0.4435644434
711	0.4435545894
712	0.4435510021
713	0.4435483837
714	0.4435372241
715	0.4435340739
716	0.4435127756
717	0.4435074177
718	0.4435016729
719	0.4434973856
720	0.4434840032
721	0.4434604177
722	0.4434437277
723	0.4434344088
724	0.4434266963
725	0.4434186182
726	0.4434176189
727	0.4434146121
728	0.44340109
729	0.443389018
730	0.4433848891
731	0.4433724619
732	0.4433655875
733	0.4433463459
734	0.4433356801
735	0.4432939092
736	0.4432852007
737	0.4432829224
738	0.4432637615
739	0.4432602555
740	0.443239461
741	0.4432014168
742	0.443192857
743	0.4431698585
744	0.443135408
745	0.4431112834
746	0.44310846
747	0.4431023199
748	0.4430892916
749	0.4430767787
750	0.4430683592
751	0.443044897
752	0.4430191282
753	0.443009725
754	0.4430070218
755	0.4429703584
756	0.4429661117
757	0.4429372029
758	0.4429271194
759	0.4429245289
760	0.4429131272
761	0.4429006593
762	0.442860443
763	0.4428569008
764	0.4428541415
765	0.4428335783
766	0.4428102853
767	0.4427807394
768	0.4427771794
769	0.4427733542
770	0.4427488225
771	0.4427452872
772	0.4427425075
773	0.4427351528
774	0.4427236885
775	0.4427038209
776	0.4426985178
777	0.4426799594
778	0.4426607088
779	0.4426436591
780	0.4426176481
781	0.4426150839
782	0.4426056168
783	0.4425489403
784	0.4425454517
785	0.4425385647
786	0.4425174807
787	0.4425085657
788	0.4425017317
789	0.442490035
790	0.4424816178
791	0.4424554219
792	0.4424469816
793	0.442434532
794	0.4424235602
795	0.4424189913
796	0.442412154
797	0.4424004919
798	0.4423968276
799	0.4423666262
800	0.4423573797
801	0.4423446425
802	0.4423353555
803	0.4423206045
804	0.4422920162
805	0.4422887821
806	0.4422785946
807	0.4422687222
808	0.4422507228
809	0.4422195381
810	0.442201939
811	0.4421960152
812	0.4421932329
813	0.442184609
814	0.4421831594
815	0.4421706197
816	0.4421654942
817	0.4421483235
818	0.4421241332
819	0.4421181942
820	0.4421118438
821	0.4421074331
822	0.4420904432
823	0.4420706351
824	0.4420424057
825	0.4420262308
826	0.4420140203
827	0.4420070694
828	0.4420015659
829	0.4419970382
830	0.4419728006
831	0.4419638064
832	0.441954523
833	0.4419465303
834	0.4419300679
835	0.4419063502
836	0.4418952341
837	0.4418928736
838	0.4418819439
839	0.4418704579
840	0.4418627128
841	0.4418555185
842	0.4418543352
843	0.44185126
844	0.4418477193
845	0.4418294191
846	0.4418184571
847	0.441810862
848	0.4417957437
849	0.4417744593
850	0.4417580058
851	0.4417526691
852	0.4417316337
853	0.4417177467
854	0.441706546
855	0.4416976417
856	0.441685775
857	0.4416733408
858	0.4416635547
859	0.4416603349
860	0.4416550324
861	0.4416502346
862	0.4416350901
863	0.4416241529
864	0.4416128737
865	0.4415995355
866	0.4415972643
867	0.4415764477
868	0.4415696756
869	0.4415567893
870	0.4415460625
871	0.4415292581
872	0.4415237109
873	0.4414997998
874	0.441495326
875	0.4414924927
876	0.4414728867
877	0.4414630498
878	0.4414603847
879	0.4414435684
880	0.4414416707
881	0.4414277535
882	0.4414182134
883	0.4414164967
884	0.4414042212
885	0.4413870281
886	0.4413835936
887	0.4413766479
888	0.4413707689
889	0.4413529604
890	0.4413479225
891	0.4413455258
892	0.4413447482
893	0.4413335848
894	0.4413260038
895	0.4413216756
896	0.4413020131
897	0.4412903169
898	0.441288088
899	0.4412735511
900	0.441270995
901	0.4412610384
902	0.4412584295
903	0.4412537586
904	0.4412472634
905	0.441244151
906	0.4412206215
907	0.4412095837
908	0.4412049806
909	0.4412006647
910	0.4411943567
911	0.4411884272
912	0.4411798218
913	0.4411576817
914	0.4411559289
915	0.4411508673
916	0.4411480791
917	0.441139385
918	0.4410970968
919	0.4410806363
920	0.4410714215
921	0.4410559622
922	0.4410492608
923	0.4410464387
924	0.4410417781
925	0.4410337497
926	0.441014465
927	0.4410071186
928	0.4409932971
929	0.4409908429
930	0.4409750605
931	0.4409714844
932	0.4409703346
933	0.4409634426
934	0.4409413551
935	0.440939091
936	0.440930657
937	0.4409235793
938	0.4409177776
939	0.4409073915
940	0.4408963731
941	0.4408772363
942	0.4408757712
943	0.4408500919
944	0.4408302618
945	0.4408143231
946	0.440789715
947	0.4407668481
948	0.4407444855
949	0.4406998334
950	0.4406903633
951	0.4406764044
952	0.4406670729
953	0.4406555406
954	0.4406469207
955	0.4406409117
956	0.4406335294
957	0.4406237646
958	0.4406059552
959	0.4405953559
960	0.4405802198
961	0.4405604554
962	0.4405431334
963	0.4405261085
964	0.44051891
965	0.440515033
966	0.4405000742
967	0.4404850417
968	0.4404790616
969	0.4404774354
970	0.4404499755
971	0.4404467477
972	0.440438979
973	0.4404374654
974	0.4404268203
975	0.4404185227
976	0.440417528
977	0.4404125874
978	0.4404038104
979	0.4403964196
980	0.4403738664
981	0.4403678478
982	0.4403545458
983	0.4403289834
984	0.4403206645
985	0.4403197535
986	0.4403145804
987	0.4403074806
988	0.4402985717
989	0.4402879848
990	0.4402742933
991	0.4402670361
992	0.4402594953
993	0.4402430638
994	0.4402428515
995	0.4402375487
996	0.4402263754
997	0.4402116092
998	0.4402094511
999	0.4401996492
1000	0.4401766348
1001	0.4401729316
1002	0.4401615768
1003	0.4401436173
1004	0.4401415984
1005	0.4401086114
1006	0.4401044279
1007	0.440093194
1008	0.440071441
1009	0.440053726
1010	0.4400438935
1011	0.4400402992
1012	0.4400359261
1013	0.4400220099
1014	0.4400205061
1015	0.440012992
1016	0.4399975598
1017	0.4399913787
1018	0.4399885271
1019	0.4399749591
1020	0.4399676994
1021	0.4399639044
1022	0.4399591732
1023	0.4399383516
1024	0.4399356534
1025	0.4399287951
1026	0.4398881758
1027	0.4398861567
1028	0.4398811382
1029	0.4398794169
1030	0.4398792202
1031	0.4398722898
1032	0.4398590455
1033	0.4398457547
1034	0.4398434021
1035	0.4398297353
1036	0.4398169981
1037	0.4398044832
1038	0.4398025877
1039	0.4397959456
1040	0.4397920761
1041	0.439786064
1042	0.4397843472
1043	0.4397812092
1044	0.4397721617
1045	0.4397658041
1046	0.4397551181
1047	0.4397531767
1048	0.4397423734
1049	0.4397324899
1050	0.439730657
1051	0.4397210675
1052	0.4397112866
1053	0.4397095851
1054	0.4396942056
1055	0.4396678287
1056	0.4396589906
1057	0.4396440296
1058	0.4396371205
1059	0.4396298071
1060	0.4395910694
1061	0.4395809651
1062	0.439560728
1063	0.4395582554
1064	0.4395516925
1065	0.4395401117
1066	0.4395195821
1067	0.4395101048
1068	0.4395009178
1069	0.4394922405
1070	0.4394830543
1071	0.4394743064
1072	0.4394535192
1073	0.4394447149
1074	0.4394268447
1075	0.4394248094
1076	0.4394178139
1077	0.4394127561
1078	0.4394115381
1079	0.4394092543
1080	0.4393988469
1081	0.439388888
1082	0.4393809479
1083	0.4393631139
1084	0.439358159
1085	0.4393452259
1086	0.4393108471
1087	0.4392943287
1088	0.4392850741
1089	0.4392804209
1090	0.4392737872
1091	0.4392726641
1092	0.4392704702
1093	0.4392590069
1094	0.4392482526
1095	0.4392459696
1096	0.4392336195
1097	0.4392292907
1098	0.4392167461
1099	0.4392052526
1100	0.4392031085
1101	0.4391857148
1102	0.4391790078
1103	0.4391683776
1104	0.4391562509
1105	0.4391506559
1106	0.4391433847
1107	0.4391324823
1108	0.4391277179
1109	0.4391233318
1110	0.439095172
1111	0.4390900526
1112	0.4390841013
1113	0.4390719188
1114	0.439069732
1115	0.4390552112
1116	0.4390481061
1117	0.4390346432
1118	0.43903255
1119	0.4390254692
1120	0.4390196014
1121	0.4390165087
1122	0.4390087489
1123	0.4390077058
1124	0.4390020891
1125	0.4389882641
1126	0.4389859896
1127	0.4389836055
1128	0.4389742001
1129	0.4389636898
1130	0.4389391005
1131	0.4389311388
1132	0.4389229118
1133	0.4389054233
1134	0.4389011482
1135	0.438888282
1136	0.4388781646
1137	0.438875498
1138	0.4388740436
1139	0.4388670569
1140	0.4388638209
1141	0.4388480063
1142	0.4388416662
1143	0.4388378728
1144	0.4388289455
1145	0.4388201254
1146	0.4388068776
1147	0.4388029132
1148	0.4387963794
1149	0.4387895038
1150	0.43878393
1151	0.438782116
1152	0.438765151
1153	0.4387417499
1154	0.4387369911
1155	0.4387349653
1156	0.4387197091
1157	0.438717597
1158	0.438716632
1159	0.4387115484
1160	0.4387072862
1161	0.438680755
1162	0.438677792
1163	0.4386750843
1164	0.4386713835
1165	0.4386521806
1166	0.4386379437
1167	0.4386317512
1168	0.4386204102
1169	0.438617775
1170	0.4385973669
1171	0.4385948312
1172	0.438590178
1173	0.4385813123
1174	0.4385778972
1175	0.438573676
1176	0.4385689781
1177	0.4385611786
1178	0.438554235
1179	0.4385502192
1180	0.4385447519
1181	0.4385334359
1182	0.4385291879
1183	0.4385273445
1184	0.4385231827
1185	0.438505711
1186	0.4384899834
1187	0.4384833001
1188	0.4384762915
1189	0.4384627577
1190	0.4384605238
1191	0.43845176
1192	0.4384362898
1193	0.4384298787
1194	0.4384281197
1195	0.4384208388
1196	0.438413898
1197	0.4384063993
1198	0.4383925234
1199	0.4383827569
1200	0.4383760567
1201	0.4383744523
1202	0.4383701852
1203	0.4383444664
1204	0.4383442736
1205	0.4383369653
1206	0.4383288636
1207	0.4383240226
1208	0.4383127294
1209	0.4383002756
1210	0.4382878624
1211	0.4382761266
1212	0.4382687571
1213	0.4382546663
1214	0.4382490044
1215	0.4382445449
1216	0.4382432345
1217	0.4382367929
1218	0.4382330402
1219	0.4382198406
1220	0.4382177485
1221	0.4382100765
1222	0.4382052224
1223	0.4382012796
1224	0.4381960358
1225	0.4381761676
1226	0.4381726306
1227	0.4381660256
1228	0.4381599337
1229	0.4381542719
1230	0.4381472584
1231	0.4381459565
1232	0.4381369765
1233	0.4381268757
1234	0.4381192089
1235	0.4381153366
1236	0.4381047658
1237	0.4380958824
1238	0.4380899063
1239	0.4380636634
1240	0.4380594949
1241	0.43805097
1242	0.4380418473
1243	0.4380354937
1244	0.438034051
1245	0.4380211878
1246	0.4380087674
1247	0.4380035462
1248	0.438001293
1249	0.4379986349
1250	0.4379875099
1251	0.4379832556
1252	0.4379793164
1253	0.4379711455
1254	0.4379641126
1255	0.4379601647
1256	0.4379577467
1257	0.4379516696
1258	0.4379492324
1259	0.4379430492
1260	0.4379370704
1261	0.4379327724
1262	0.4379271765
1263	0.4379055401
1264	0.4378962
1265	0.4378872742
1266	0.4378864941
1267	0.4378842387
1268	0.4378819499
1269	0.4378806687
1270	0.4378736595
1271	0.4378695986
1272	0.4378656863
1273	0.4378581724
1274	0.4378515784
1275	0.4378497042
1276	0.4378393576
1277	0.4378349194
1278	0.4378291717
1279	0.4378271218
1280	0.4378208697
1281	0.4378101052
1282	0.4378000547
1283	0.4377981894
1284	0.4377936119
1285	0.4377909989
1286	0.4377798971
1287	0.4377752321
1288	0.437773122
1289	0.4377712147
1290	0.4377643472
1291	0.437752679
1292	0.4377431903
1293	0.4377405533
1294	0.437737413
1295	0.4377355379
1296	0.4377328128
1297	0.4377298967
1298	0.4377255077
1299	0.4377186443
1300	0.4377058128
1301	0.4377000275
1302	0.4376870331
1303	0.4376628055
1304	0.4376605049
1305	0.4376556491
1306	0.437634468
1307	0.4376289485
1308	0.4376177801
1309	0.4376119862
1310	0.4376097478
1311	0.437608296
1312	0.4376053662
1313	0.4376038019
1314	0.4375972401
1315	0.4375914068
1316	0.4375885151
1317	0.4375862508
1318	0.4375824333
1319	0.4375807665
1320	0.4375777142
1321	0.4375775776
1322	0.4375659861
1323	0.4375644152
1324	0.4375616821
1325	0.4375601374
1326	0.4375381973
1327	0.4375343832
1328	0.4375251583
1329	0.4375181868
1330	0.4375083101
1331	0.4375021258
1332	0.4374976324
1333	0.4374879168
1334	0.4374849903
1335	0.437483662
1336	0.4374823148
1337	0.4374789867
1338	0.4374769141
1339	0.4374705353
1340	0.4374679946
1341	0.4374568171
1342	0.4374512711
1343	0.4374426298
1344	0.4374408521
1345	0.4374366828
1346	0.4374318986
1347	0.4374273077
1348	0.4374187173
1349	0.4374096728
1350	0.437404906
1351	0.43739912
1352	0.4373964475
1353	0.4373945003
1354	0.4373881905
1355	0.4373858329
1356	0.4373843908
1357	0.437380969
1358	0.4373782021
1359	0.4373747286
1360	0.4373685805
1361	0.437365377
1362	0.4373619474
1363	0.437358326
1364	0.4373556136
1365	0.4373109741
1366	0.4372955019
1367	0.4372944412
1368	0.4372846881
1369	0.4372753539
1370	0.4372705672
1371	0.4372599351
1372	0.4372551939
1373	0.4372505232
1374	0.4372398491
1375	0.4372328899
1376	0.4372310993
1377	0.4372247808
1378	0.4372209384
1379	0.4372092739
1380	0.4372048528
1381	0.4372019483
1382	0.4371919112
1383	0.4371867951
1384	0.4371801977
1385	0.4371762451
1386	0.4371697016
1387	0.4371639173
1388	0.4371609332
1389	0.4371587152
1390	0.437157749
1391	0.4371514288
1392	0.4371417649
1393	0.4371370674
1394	0.4371289718
1395	0.4371215486
1396	0.4371032105
1397	0.4370931516
1398	0.4370862592
1399	0.4370563011
1400	0.4370507432
1401	0.437046151
1402	0.4370388047
1403	0.4370370589
1404	0.4370339211
1405	0.4370327327
1406	0.4370286301
1407	0.437019632
1408	0.4370154096
1409	0.4370117999
1410	0.4370108119
1411	0.437007075
1412	0.4370052689
1413	0.436991317
1414	0.436982734
1415	0.4369799101
1416	0.4369756788
1417	0.4369700262
1418	0.4369659101
1419	0.4369650297
1420	0.4369611604
1421	0.4369574297
1422	0.4369531655
1423	0.4369523257
1424	0.436939667
1425	0.4369340701
1426	0.436926303
1427	0.4369239289
1428	0.4369188681
1429	0.4369153844
1430	0.4369133139
1431	0.4369057592
1432	0.4368952749
1433	0.4368941665
1434	0.43688893
1435	0.4368880239
1436	0.4368837641
1437	0.4368799257
1438	0.4368675799
1439	0.4368621262
1440	0.4368583221
1441	0.43685696
1442	0.4368520041
1443	0.4368430627
1444	0.4368364554
1445	0.4368340226
1446	0.4368320859
1447	0.4368252733
1448	0.4368232871
1449	0.4368133173
1450	0.4368082425
1451	0.4368062309
1452	0.4368014469
1453	0.4367954358
1454	0.4367943083
1455	0.4367880888
1456	0.4367829096
1457	0.4367807924
1458	0.4367689514
1459	0.4367676794
1460	0.436763777
1461	0.4367600678
1462	0.4367530003
1463	0.4367490483
1464	0.4367399289
1465	0.4367343872
1466	0.4367289111
1467	0.4367253518
1468	0.4367221552
1469	0.4367140981
1470	0.4367069834
1471	0.4367033697
1472	0.436699696
1473	0.4366957769
1474	0.4366875707
1475	0.436661111
1476	0.4366600108
1477	0.4366547093
1478	0.4366523604
1479	0.4366513778
1480	0.436648206
1481	0.4366458427
1482	0.4366421582
1483	0.4366346759
1484	0.4366281793
1485	0.4366020715
1486	0.4365961086
1487	0.4365852336
1488	0.4365842583
1489	0.4365817685
1490	0.4365760059
1491	0.4365724556
1492	0.436566676
1493	0.4365637296
1494	0.4365436777
1495	0.4365328761
1496	0.4365286952
1497	0.436520861
1498	0.4365115816
1499	0.4365074479
